format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  2   CH 16   Text type 3: "Channel #1"
BA   45   CR         2   TR  3   CH  2   NT  G           43/96   voff=0
BA   45   CR         2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     2+1/2   TR  2   CH  1   NT  C'          43/96   voff=0
BA   45   CR     2+1/2   TR  3   CH  2   NT  A           43/96   voff=0
BA   45   CR     2+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   45   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   45   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR         3   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     3+1/2   TR  2   CH  1   NT  A           43/96   voff=0
BA   45   CR     3+1/2   TR  3   CH  2   NT  E           43/96   voff=0
BA   45   CR     3+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   45   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   45   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   46   CR         0   TR  2   CH  1   NT  B           43/96   voff=0
BA   46   CR         0   TR  3   CH  2   NT  G           43/96   voff=0
BA   46   CR         0   TR  7   CH  6   NT  G-        3+19/32   voff=0
BA   46   CR         0   TR  8   CH  7   NT  D-        3+19/32   voff=0
BA   46   CR         0   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR         0   TR 12   CH 12   NT  B         1+19/24   voff=0
BA   46   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR       1/2   TR  2   CH  1   NT  C'          43/96   voff=0
BA   46   CR       1/2   TR  3   CH  2   NT  A           43/96   voff=0
BA   46   CR       1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   46   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   46   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR         1   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     1+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   46   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   46   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR         2   TR  2   CH  1   NT  A           43/48   voff=0
BA   46   CR         2   TR  3   CH  2   NT  E           43/48   voff=0
BA   46   CR         2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR         2   TR 12   CH 12   NT  D'        1+19/24   voff=0
BA   46   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     2+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   46   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   46   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR         3   TR  2   CH  1   NT  E'          43/48   voff=0
BA   46   CR         3   TR  3   CH  2   NT  C'          43/48   voff=0
BA   46   CR         3   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     3+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   46   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   46   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   46   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   46   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   47   CR         0   TR  2   CH  1   NT  E'        2+43/96   voff=0
BA   47   CR         0   TR  3   CH  2   NT  C'        2+43/96   voff=0
BA   47   CR         0   TR  7   CH  6   NT  F-        5+19/24   voff=0
BA   47   CR         0   TR  8   CH  7   NT  C-        5+19/24   voff=0
BA   47   CR         0   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR         0   TR 12   CH 12   NT  E'        5+19/24   voff=0
BA   47   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR       1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   47   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   47   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR         1   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     1+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   47   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   47   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR         2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     2+1/2   TR  2   CH  1   NT  G'          43/96   voff=0
BA   47   CR     2+1/2   TR  3   CH  2   NT  D'          43/96   voff=0
BA   47   CR     2+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   47   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   47   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR         3   TR  2   CH  1   NT  F'          43/96   voff=0
BA   47   CR         3   TR  3   CH  2   NT  C'          43/96   voff=0
BA   47   CR         3   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     3+1/2   TR  2   CH  1   NT  D'         2+7/24   voff=0
BA   47   CR     3+1/2   TR  3   CH  2   NT  A          2+7/24   voff=0
BA   47   CR     3+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   47   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   47   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   47   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   47   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   48   CR         0   TR  9   CH  9   NT  F---        43/96   voff=0
BA   48   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR       1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   48   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   48   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR         1   TR  9   CH  9   NT  C---        43/96   voff=0
BA   48   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     1+1/2   TR  9   CH  9   NT  C---        43/96   voff=0
BA   48   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   48   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR         2   TR  7   CH  6   NT  F-          43/48   voff=0
BA   48   CR         2   TR  8   CH  7   NT  C-          43/48   voff=0
BA   48   CR         2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   48   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR         2   TR 12   CH 12   NT  E'          43/48   voff=0
BA   48   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     2+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   48   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   48   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR         3   TR  2   CH  1   NT  A           43/96   voff=0
BA   48   CR         3   TR  3   CH  2   NT  E           43/96   voff=0
BA   48   CR         3   TR  7   CH  6   NT  E-          43/48   voff=0
BA   48   CR         3   TR  8   CH  7   NT  B--         43/48   voff=0
BA   48   CR         3   TR  9   CH  9   NT  E---        43/96   voff=0
BA   48   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR         3   TR 12   CH 12   NT  A           43/48   voff=0
BA   48   CR     3+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     3+1/2   TR  2   CH  1   NT  B           43/96   voff=0
BA   48   CR     3+1/2   TR  3   CH  2   NT  G           43/96   voff=0
BA   48   CR     3+1/2   TR  9   CH  9   NT  E---        43/96   voff=0
BA   48   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   48   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR     3+3/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   48   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   49   CR         0   TR  2   CH  1   NT  C'        2+43/96   voff=0
BA   49   CR         0   TR  3   CH  2   NT  A         2+43/96   voff=0
BA   49   CR         0   TR  7   CH  6   NT  D-        3+19/32   voff=0
BA   49   CR         0   TR  8   CH  7   NT  A--       3+19/32   voff=0
BA   49   CR         0   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR         0   TR 10   CH 10   NT  C#-          1/48   voff=0
BA   49   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR         0   TR 12   CH 12   NT  C'        3+19/32   voff=0
BA   49   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR       1/2   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   49   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR         1   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     1+1/2   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   49   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR         2   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     2+1/2   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   49   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR         3   TR  2   CH  1   NT  D'          43/48   voff=0
BA   49   CR         3   TR  3   CH  2   NT  B           43/48   voff=0
BA   49   CR         3   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     3+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     3+1/2   TR  9   CH  9   NT  D---        43/96   voff=0
BA   49   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   49   CR     3+3/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   49   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   50   CR         0   TR  2   CH  1   NT  B           43/96   voff=0
BA   50   CR         0   TR  3   CH  2   NT  G#          43/96   voff=0
BA   50   CR         0   TR  7   CH  6   NT  E-            2/3   voff=0
BA   50   CR         0   TR  8   CH  7   NT  B--           2/3   voff=0
BA   50   CR         0   TR  9   CH  9   NT  E---          2/3   voff=0
BA   50   CR         0   TR 10   CH 10   NT  D--          1/48   voff=0
BA   50   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   50   CR         0   TR 12   CH 12   NT  B             2/3   voff=0
BA   50   CR         1   TR  2   CH  1   NT  D'          43/48   voff=0
BA   50   CR         2   TR  2   CH  1   NT  E'          43/48   voff=0
BA   50   CR         3   TR  2   CH  1   NT  G#'         43/48   voff=0

BA   51   CR         0   TR  2   CH  1   NT  A'        7+19/32   voff=0
BA   51   CR         0   TR  7   CH  6   NT  F-          43/96   voff=0
BA   51   CR         0   TR  8   CH  7   NT  C-          43/96   voff=0
BA   51   CR         0   TR  9   CH  9   NT  F---        43/96   voff=0
BA   51   CR         0   TR 10   CH 10   NT  D--          1/48   voff=0
BA   51   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   51   CR       1/2   TR  7   CH  6   NT  F-          43/96   voff=0
BA   51   CR       1/2   TR  8   CH  7   NT  C-          43/96   voff=0
BA   51   CR       1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   51   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   51   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   51   CR     1+1/2   TR  7   CH  6   NT  G-          43/96   voff=0
BA   51   CR     1+1/2   TR  8   CH  7   NT  D-          43/96   voff=0
BA   51   CR     1+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   51   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   51   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   51   CR         2   TR  7   CH  6   NT  G-          43/96   voff=0
BA   51   CR         2   TR  8   CH  7   NT  D-          43/96   voff=0
BA   51   CR         2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   51   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   51   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   51   CR         3   TR  7   CH  6   NT  G-          43/96   voff=0
BA   51   CR         3   TR  8   CH  7   NT  D-          43/96   voff=0
BA   51   CR         3   TR  9   CH  9   NT  G---        43/96   voff=0
BA   51   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   51   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   51   CR     3+1/2   TR  5   CH  4   NT  A         1+91/96   von=100   voff=0
BA   51   CR     3+1/2   TR  6   CH  5   NT  C         1+91/96   von=100   voff=0
BA   51   CR     3+1/2   TR  7   CH  6   NT  A-         6+7/24   voff=0
BA   51   CR     3+1/2   TR  8   CH  7   NT  E-         6+7/24   voff=0
BA   51   CR     3+1/2   TR  9   CH  9   NT  A---       6+7/24   voff=0
BA   51   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   51   CR     3+1/2   TR 10   CH 10   NT  C#-          1/48   voff=0

BA   52   CR     1+1/2   TR  5   CH  4   NT  G         1+43/96   voff=0
BA   52   CR     1+1/2   TR  6   CH  5   NT  B-        1+43/96   voff=0
BA   52   CR         3   TR  5   CH  4   NT  E           91/96   voff=0
BA   52   CR         3   TR  6   CH  5   NT  A-          91/96   voff=0
BA   52   CR         3   TR 10   CH 10   NT  F#--         1/48   voff=0

BA   53   CR         0   TR  5   CH  4   NT  C'        1+43/96   voff=0
BA   53   CR         0   TR  6   CH  5   NT  E         1+43/96   voff=0
BA   53   CR         1   TR 10   CH 10   NT  F#--         1/48   voff=0
BA   53   CR     1+1/2   TR  5   CH  4   NT  A         1+43/96   voff=0
BA   53   CR     1+1/2   TR  6   CH  5   NT  C         1+43/96   voff=0
BA   53   CR         2   TR  7   CH  6   NT  A-          43/96   voff=0
BA   53   CR         2   TR  8   CH  7   NT  E-          43/96   voff=0
BA   53   CR         2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   53   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   53   CR     2+1/8   TR 10   CH 10   NT  D--          1/48   voff=0
BA   53   CR     2+1/2   TR  7   CH  6   NT  G-          43/96   voff=0
BA   53   CR     2+1/2   TR  8   CH  7   NT  D-          43/96   voff=0
BA   53   CR     2+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   53   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   53   CR     3+1/2   TR  5   CH  4   NT  A         1+91/96   voff=0
BA   53   CR     3+1/2   TR  6   CH  5   NT  C         1+91/96   voff=0
BA   53   CR     3+1/2   TR  7   CH  6   NT  F-         6+7/24   voff=0
BA   53   CR     3+1/2   TR  8   CH  7   NT  C-         6+7/24   voff=0
BA   53   CR     3+1/2   TR  9   CH  9   NT  F---       6+7/24   voff=0
BA   53   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   53   CR     3+1/2   TR 10   CH 10   NT  C#-          1/48   voff=0

BA   54   CR     1+1/2   TR  5   CH  4   NT  G         1+43/96   voff=0
BA   54   CR     1+1/2   TR  6   CH  5   NT  B-        1+43/96   voff=0
BA   54   CR         3   TR  5   CH  4   NT  E           91/96   voff=0
BA   54   CR         3   TR  6   CH  5   NT  A-          91/96   voff=0
BA   54   CR         3   TR 10   CH 10   NT  F#--         1/48   voff=0

BA   55   CR         0   TR  5   CH  4   NT  C'        1+43/96   voff=0
BA   55   CR         0   TR  6   CH  5   NT  E         1+43/96   voff=0
BA   55   CR         1   TR 10   CH 10   NT  F#--         1/48   voff=0
BA   55   CR     1+1/2   TR  5   CH  4   NT  A         1+43/96   voff=0
BA   55   CR     1+1/2   TR  6   CH  5   NT  C         1+43/96   voff=0
BA   55   CR         2   TR  7   CH  6   NT  F-          43/96   voff=0
BA   55   CR         2   TR  8   CH  7   NT  C-          43/96   voff=0
BA   55   CR         2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   55   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   55   CR     2+1/8   TR 10   CH 10   NT  D--          1/48   voff=0
BA   55   CR     2+1/2   TR  7   CH  6   NT  E-          43/96   voff=0
BA   55   CR     2+1/2   TR  8   CH  7   NT  B--         43/96   voff=0
BA   55   CR     2+1/2   TR  9   CH  9   NT  E---        43/96   voff=0
BA   55   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   55   CR     3+1/2   TR  5   CH  4   NT  A         1+91/96   voff=0
BA   55   CR     3+1/2   TR  6   CH  5   NT  C         1+91/96   voff=0
BA   55   CR     3+1/2   TR  7   CH  6   NT  D-         4+3/32   voff=0
BA   55   CR     3+1/2   TR  8   CH  7   NT  A--        4+3/32   voff=0
BA   55   CR     3+1/2   TR  9   CH  9   NT  D---       4+3/32   voff=0
BA   55   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   55   CR     3+1/2   TR 10   CH 10   NT  C#-          1/48   voff=0

BA   56   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   56   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   56   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   56   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   56   CR     1+1/2   TR  5   CH  4   NT  B         1+43/96   voff=0
BA   56   CR     1+1/2   TR  6   CH  5   NT  D         1+43/96   voff=0
BA   56   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   56   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   56   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   56   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   56   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   56   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   56   CR         3   TR  5   CH  4   NT  C'          43/48   voff=0
BA   56   CR         3   TR  6   CH  5   NT  E           43/48   voff=0
BA   56   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   56   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   56   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0

BA   57   CR         0   TR  5   CH  4   NT  Eb'       1+11/32   voff=0
BA   57   CR         0   TR  6   CH  5   NT  F#        1+11/32   voff=0
BA   57   CR         0   TR  7   CH  6   NT  Eb-       3+19/32   voff=0
BA   57   CR         0   TR  8   CH  7   NT  Bb--      3+19/32   voff=0
BA   57   CR         0   TR  9   CH  9   NT  Eb---     3+19/32   voff=0
BA   57   CR         0   TR 10   CH 10   NT  D--          1/48   voff=0
BA   57   CR         0   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   57   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   57   CR         1   TR 10   CH 10   NT  D--          1/48   voff=0
BA   57   CR         1   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   57   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   57   CR         2   TR  5   CH  4   NT  F#'       1+91/96   voff=0
BA   57   CR         2   TR  6   CH  5   NT  A         1+91/96   voff=0
BA   57   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   57   CR         2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   57   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   57   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   57   CR         3   TR 10   CH 10   NT  Bb--         1/48   voff=0

BA   58   CR         0   TR  5   CH  4   NT  E'        7+43/96   voff=0
BA   58   CR         0   TR  6   CH  5   NT  G#        7+43/96   voff=0
BA   58   CR         0   TR  7   CH  6   NT  B--         43/96   voff=0
BA   58   CR         0   TR  7   CH  6   NT  E-          43/96   voff=0
BA   58   CR         0   TR  9   CH  9   NT  E---      7+43/96   voff=0
BA   58   CR         0   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   58   CR       1/2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR       3/4   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR       3/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         1   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR         1   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   58   CR     1+1/2   TR  7   CH  6   NT  B--         43/96   voff=0
BA   58   CR     1+1/2   TR  7   CH  6   NT  E-          43/96   voff=0
BA   58   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   58   CR     2+1/4   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR     2+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR     2+1/2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         3   TR  7   CH  6   NT  B--         43/96   voff=0
BA   58   CR         3   TR  7   CH  6   NT  E-          43/96   voff=0
BA   58   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   58   CR     3+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR     3+1/2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   58   CR     3+3/4   TR  7   CH  6   NT  E--          7/32   voff=0
BA   58   CR     3+3/4   TR 10   CH 10   NT  D--          1/48   voff=0

BA   59   CR         0   TR  7   CH  6   NT  B--         43/96   voff=0
BA   59   CR         0   TR  7   CH  6   NT  E-          43/96   voff=0
BA   59   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   59   CR         0   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR       1/2   TR  7   CH  6   NT  E--          7/32   voff=0
BA   59   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR       3/4   TR  7   CH  6   NT  E--          7/32   voff=0
BA   59   CR       3/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   59   CR         1   TR  7   CH  6   NT  E--          7/32   voff=0
BA   59   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
