format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 192
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Solar Striker - "Canyon Slide""
BA   45   CR         3   TR  9   CH 10   NT  A'          47/96   voff=99
BA   45   CR         3   TR  9   CH 10   NT  D-          23/96   voff=99
BA   45   CR     3+1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   45   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   45   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   45   CR     3+1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   45   CR     3+3/4   TR  9   CH 10   NT  D-          23/96   voff=99

BA   46   CR         0   TR  6   CH  7   NT  B---        47/96   voff=99
BA   46   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA   46   CR         0   TR  7   CH  8   NT  F#--        47/96   voff=99
BA   46   CR         0   TR  8   CH  9   NT  B--         47/96   voff=99
BA   46   CR         0   TR  9   CH 10   NT  G#'         95/96   voff=99
BA   46   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR         0   TR  9   CH 10   NT  E-          95/96   voff=99
BA   46   CR         0   TR  9   CH 10   NT  C#-         95/96   voff=99
BA   46   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   46   CR       1/2   TR  6   CH  7   NT  B---        47/96   voff=99
BA   46   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   46   CR       1/2   TR  7   CH  8   NT  F#--        47/96   voff=99
BA   46   CR       1/2   TR  8   CH  9   NT  B--         47/96   voff=99
BA   46   CR         1   TR  6   CH  7   NT  A---        47/96   voff=99
BA   46   CR         1   TR  7   CH  8   NT  A--         47/96   voff=99
BA   46   CR         1   TR  7   CH  8   NT  E--         47/96   voff=99
BA   46   CR         1   TR  8   CH  9   NT  A--         47/96   voff=99
BA   46   CR         1   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   46   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   46   CR     1+1/2   TR  6   CH  7   NT  B---      2+47/96   voff=99
BA   46   CR     1+1/2   TR  7   CH  8   NT  B--       2+47/96   voff=99
BA   46   CR     1+1/2   TR  7   CH  8   NT  F#--      2+47/96   voff=99
BA   46   CR     1+1/2   TR  8   CH  9   NT  B--       2+47/96   voff=99
BA   46   CR     1+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   46   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   46   CR         2   TR  9   CH 10   NT  A'          47/96   voff=99
BA   46   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   46   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   46   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR         2   TR  9   CH 10   NT  Bb--        47/96   voff=99
BA   46   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   46   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR     2+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   46   CR         3   TR  1   CH  1   NT  B-          47/96   voff=99
BA   46   CR         3   TR  2   CH  2   NT  B-          47/96   voff=99
BA   46   CR         3   TR  2   CH  2   NT  F#-         47/96   voff=99
BA   46   CR         3   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   46   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR     3+1/2   TR  1   CH  1   NT  D           47/96   voff=99
BA   46   CR     3+1/2   TR  2   CH  2   NT  D           47/96   voff=99
BA   46   CR     3+1/2   TR  2   CH  2   NT  A-          47/96   voff=99
BA   46   CR     3+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   46   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   46   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   47   CR         0   TR  1   CH  1   NT  F#          95/96   voff=99
BA   47   CR         0   TR  2   CH  2   NT  F#          95/96   voff=99
BA   47   CR         0   TR  2   CH  2   NT  C#          95/96   voff=99
BA   47   CR         0   TR  6   CH  7   NT  D--         47/96   voff=99
BA   47   CR         0   TR  7   CH  8   NT  A--         47/96   voff=99
BA   47   CR         0   TR  7   CH  8   NT  D-          47/96   voff=99
BA   47   CR         0   TR  8   CH  9   NT  D-          47/96   voff=99
BA   47   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   47   CR       1/2   TR  6   CH  7   NT  D--       1+47/96   voff=99
BA   47   CR       1/2   TR  7   CH  8   NT  D-        1+47/96   voff=99
BA   47   CR       1/2   TR  7   CH  8   NT  A--       1+47/96   voff=99
BA   47   CR       1/2   TR  8   CH  9   NT  D-        1+47/96   voff=99
BA   47   CR       1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   47   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   47   CR         1   TR  1   CH  1   NT  E           95/96   voff=99
BA   47   CR         1   TR  2   CH  2   NT  E           95/96   voff=99
BA   47   CR         1   TR  2   CH  2   NT  B-          95/96   voff=99
BA   47   CR         1   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   47   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   47   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   47   CR     1+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   47   CR         2   TR  1   CH  1   NT  C#        1+47/96   voff=99
BA   47   CR         2   TR  2   CH  2   NT  C#        1+47/96   voff=99
BA   47   CR         2   TR  2   CH  2   NT  G#-       1+47/96   voff=99
BA   47   CR         2   TR  6   CH  7   NT  E--         47/96   voff=99
BA   47   CR         2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   47   CR         2   TR  7   CH  8   NT  E-          47/96   voff=99
BA   47   CR         2   TR  8   CH  9   NT  E-          47/96   voff=99
BA   47   CR         2   TR  9   CH 10   NT  A'          47/96   voff=99
BA   47   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   47   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   47   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   47   CR         2   TR  9   CH 10   NT  Bb--        47/96   voff=99
BA   47   CR     2+1/2   TR  6   CH  7   NT  E--       1+47/96   voff=99
BA   47   CR     2+1/2   TR  7   CH  8   NT  E-        1+47/96   voff=99
BA   47   CR     2+1/2   TR  7   CH  8   NT  B--       1+47/96   voff=99
BA   47   CR     2+1/2   TR  8   CH  9   NT  E-        1+47/96   voff=99
BA   47   CR     2+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   47   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   47   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   47   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   47   CR         3   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   47   CR     3+1/2   TR  1   CH  1   NT  A-          47/96   voff=99
BA   47   CR     3+1/2   TR  2   CH  2   NT  A-          47/96   voff=99
BA   47   CR     3+1/2   TR  2   CH  2   NT  E-          47/96   voff=99
BA   47   CR     3+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   47   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   48   CR         0   TR  1   CH  1   NT  F#-       2+95/96   voff=99
BA   48   CR         0   TR  2   CH  2   NT  F#-       2+95/96   voff=99
BA   48   CR         0   TR  2   CH  2   NT  D-        2+95/96   voff=99
BA   48   CR         0   TR  6   CH  7   NT  B---        47/96   voff=99
BA   48   CR         0   TR  7   CH  8   NT  F#--        47/96   voff=99
BA   48   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA   48   CR         0   TR  8   CH  9   NT  B--         47/96   voff=99
BA   48   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   48   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR         0   TR  9   CH 10   NT  G#'         95/96   voff=99
BA   48   CR       1/2   TR  6   CH  7   NT  B---        47/96   voff=99
BA   48   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   48   CR       1/2   TR  7   CH  8   NT  F#--        47/96   voff=99
BA   48   CR       1/2   TR  8   CH  9   NT  B--         47/96   voff=99
BA   48   CR         1   TR  6   CH  7   NT  A---        47/96   voff=99
BA   48   CR         1   TR  7   CH  8   NT  A--         47/96   voff=99
BA   48   CR         1   TR  7   CH  8   NT  E--         47/96   voff=99
BA   48   CR         1   TR  8   CH  9   NT  A--         47/96   voff=99
BA   48   CR         1   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   48   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   48   CR     1+1/2   TR  6   CH  7   NT  B---      2+47/96   voff=99
BA   48   CR     1+1/2   TR  7   CH  8   NT  B--       2+47/96   voff=99
BA   48   CR     1+1/2   TR  7   CH  8   NT  F#--      2+47/96   voff=99
BA   48   CR     1+1/2   TR  8   CH  9   NT  B--       2+47/96   voff=99
BA   48   CR     1+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   48   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   48   CR         2   TR  9   CH 10   NT  A'          47/96   voff=99
BA   48   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   48   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   48   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR         2   TR  9   CH 10   NT  Bb--        47/96   voff=99
BA   48   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   48   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR     2+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   48   CR         3   TR  1   CH  1   NT  D-          47/96   voff=99
BA   48   CR         3   TR  2   CH  2   NT  D-          47/96   voff=99
BA   48   CR         3   TR  2   CH  2   NT  A--         47/96   voff=99
BA   48   CR         3   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   48   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR     3+1/2   TR  1   CH  1   NT  F#-         47/96   voff=99
BA   48   CR     3+1/2   TR  2   CH  2   NT  F#-         47/96   voff=99
BA   48   CR     3+1/2   TR  2   CH  2   NT  D-          47/96   voff=99
BA   48   CR     3+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   48   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   48   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   49   CR         0   TR  1   CH  1   NT  A-          95/96   voff=99
BA   49   CR         0   TR  2   CH  2   NT  A-          95/96   voff=99
BA   49   CR         0   TR  2   CH  2   NT  E-          95/96   voff=99
BA   49   CR         0   TR  6   CH  7   NT  A--         47/96   voff=99
BA   49   CR         0   TR  7   CH  8   NT  E-          47/96   voff=99
BA   49   CR         0   TR  7   CH  8   NT  A-          47/96   voff=99
BA   49   CR         0   TR  8   CH  9   NT  A-          47/96   voff=99
BA   49   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   49   CR       1/2   TR  6   CH  7   NT  A--       1+47/96   voff=99
BA   49   CR       1/2   TR  7   CH  8   NT  A-        1+47/96   voff=99
BA   49   CR       1/2   TR  7   CH  8   NT  E-        1+47/96   voff=99
BA   49   CR       1/2   TR  8   CH  9   NT  A-        1+47/96   voff=99
BA   49   CR       1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   49   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   49   CR         1   TR  1   CH  1   NT  G-          95/96   voff=99
BA   49   CR         1   TR  2   CH  2   NT  G-          95/96   voff=99
BA   49   CR         1   TR  2   CH  2   NT  D-          95/96   voff=99
BA   49   CR         1   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   49   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   49   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   49   CR     1+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   49   CR         2   TR  1   CH  1   NT  F#-         95/96   voff=99
BA   49   CR         2   TR  2   CH  2   NT  F#-         95/96   voff=99
BA   49   CR         2   TR  2   CH  2   NT  D-          95/96   voff=99
BA   49   CR         2   TR  6   CH  7   NT  D--         47/96   voff=99
BA   49   CR         2   TR  7   CH  8   NT  A--         47/96   voff=99
BA   49   CR         2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   49   CR         2   TR  8   CH  9   NT  D-          47/96   voff=99
BA   49   CR         2   TR  9   CH 10   NT  A'          47/96   voff=99
BA   49   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   49   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   49   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   49   CR     2+1/2   TR  6   CH  7   NT  D--       1+47/96   voff=99
BA   49   CR     2+1/2   TR  7   CH  8   NT  D-        1+47/96   voff=99
BA   49   CR     2+1/2   TR  7   CH  8   NT  A--       1+47/96   voff=99
BA   49   CR     2+1/2   TR  8   CH  9   NT  D-        1+47/96   voff=99
BA   49   CR     2+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   49   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   49   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   49   CR         3   TR  1   CH  1   NT  D-          95/96   voff=99
BA   49   CR         3   TR  2   CH  2   NT  D-          95/96   voff=99
BA   49   CR         3   TR  2   CH  2   NT  A--         95/96   voff=99
BA   49   CR         3   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   49   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   49   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99
BA   49   CR     3+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99

BA   50   CR         0   TR  1   CH  1   NT  E-        2+95/96   voff=99
BA   50   CR         0   TR  2   CH  2   NT  B--       2+95/96   voff=99
BA   50   CR         0   TR  2   CH  2   NT  E-        2+95/96   voff=99
BA   50   CR         0   TR  6   CH  7   NT  E--         95/96   voff=99
BA   50   CR         0   TR  7   CH  8   NT  B--         95/96   voff=99
BA   50   CR         0   TR  7   CH  8   NT  E-          95/96   voff=99
BA   50   CR         0   TR  8   CH  9   NT  E-          95/96   voff=99
BA   50   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   50   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR         0   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   50   CR         0   TR  9   CH 10   NT  G#'         95/96   voff=99
BA   50   CR         1   TR  6   CH  7   NT  E--         95/96   voff=99
BA   50   CR         1   TR  7   CH  8   NT  E-          95/96   voff=99
BA   50   CR         1   TR  7   CH  8   NT  B--         95/96   voff=99
BA   50   CR         1   TR  8   CH  9   NT  E-          95/96   voff=99
BA   50   CR         1   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   50   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   50   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   50   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR     1+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   50   CR         2   TR  6   CH  7   NT  E--         95/96   voff=99
BA   50   CR         2   TR  7   CH  8   NT  E-          95/96   voff=99
BA   50   CR         2   TR  7   CH  8   NT  B--         95/96   voff=99
BA   50   CR         2   TR  8   CH  9   NT  E-          95/96   voff=99
BA   50   CR         2   TR  9   CH 10   NT  Bb--        47/96   voff=99
BA   50   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   50   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   50   CR         2   TR  9   CH 10   NT  A'          47/96   voff=99
BA   50   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   50   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR     2+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   50   CR         3   TR  1   CH  1   NT  D           95/96   voff=99
BA   50   CR         3   TR  2   CH  2   NT  D           95/96   voff=99
BA   50   CR         3   TR  2   CH  2   NT  A-          95/96   voff=99
BA   50   CR         3   TR  6   CH  7   NT  E--         95/96   voff=99
BA   50   CR         3   TR  7   CH  8   NT  B--         95/96   voff=99
BA   50   CR         3   TR  7   CH  8   NT  E-          95/96   voff=99
BA   50   CR         3   TR  8   CH  9   NT  E-          95/96   voff=99
BA   50   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR         3   TR  9   CH 10   NT  G#'         47/96   voff=99
BA   50   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   50   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   50   CR     3+1/2   TR  9   CH 10   NT  G#'         47/96   voff=99

BA   51   CR         0   TR  1   CH  1   NT  C#        2+95/96   voff=99
BA   51   CR         0   TR  2   CH  2   NT  C#        2+95/96   voff=99
BA   51   CR         0   TR  2   CH  2   NT  G#-       2+95/96   voff=99
BA   51   CR         0   TR  6   CH  7   NT  F#--        95/96   voff=99
BA   51   CR         0   TR  7   CH  8   NT  C#-         95/96   voff=99
BA   51   CR         0   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   51   CR         0   TR  8   CH  9   NT  F#-         95/96   voff=99
