format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 156
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Steel Guitar"
BA   35   CR     1+1/4   TR 11   CH 13   Channel volume 56
BA   35   CR   1+25/96   TR 11   CH 13   Channel volume 56
BA   35   CR   1+13/48   TR 11   CH 13   Channel volume 56
BA   35   CR   1+13/48   TR 11   CH 13   ST &EC &1D &55
BA   35   CR    1+9/32   TR 11   CH 13   Channel volume 56
BA   35   CR    1+7/24   TR 11   CH 13   Channel volume 56
BA   35   CR   1+29/96   TR 11   CH 13   Channel volume 56
BA   35   CR   1+29/96   TR 11   CH 13   ST &EC &2A &55
BA   35   CR    1+5/16   TR 11   CH 13   Channel volume 56
BA   35   CR   1+31/96   TR 11   CH 13   Channel volume 56
BA   35   CR   1+31/96   TR 11   CH 13   ST &EC &38 &55
BA   35   CR     1+1/3   TR 11   CH 13   Channel volume 56
BA   35   CR   1+11/32   TR 11   CH 13   Channel volume 56
BA   35   CR   1+17/48   TR 11   CH 13   Channel volume 56
BA   35   CR   1+17/48   TR 11   CH 13   ST &EC &45 &55
BA   35   CR   1+35/96   TR 11   CH 13   Channel volume 56
BA   35   CR     1+3/8   TR 11   CH 13   Channel volume 56
BA   35   CR     1+3/8   TR 11   CH 13   ST &EC &53 &55
BA   35   CR   1+37/96   TR 11   CH 13   Channel volume 56
BA   35   CR   1+19/48   TR 11   CH 13   Channel volume 56
BA   35   CR   1+13/32   TR 11   CH 13   Channel volume 56
BA   35   CR   1+13/32   TR 11   CH 13   ST &EC &61 &55
BA   35   CR    1+5/12   TR 11   CH 13   Channel volume 57
BA   35   CR   1+41/96   TR 11   CH 13   Channel volume 57
BA   35   CR    1+7/16   TR 11   CH 13   Channel volume 57
BA   35   CR    1+7/16   TR 11   CH 13   ST &EC &6E &55
BA   35   CR   1+43/96   TR 11   CH 13   Channel volume 57
BA   35   CR   1+11/24   TR 11   CH 13   Channel volume 57
BA   35   CR   1+11/24   TR 11   CH 13   ST &EC &7C &55
BA   35   CR   1+15/32   TR 11   CH 13   Channel volume 57
BA   35   CR   1+23/48   TR 11   CH 13   Channel volume 57
BA   35   CR   1+47/96   TR 11   CH 13   Channel volume 57
BA   35   CR   1+47/96   TR 11   CH 13   ST &EC &0A &56
BA   35   CR     1+1/2   TR  1   CH  1   NT  D           47/96
BA   35   CR     1+1/2   TR  2   CH  2   NT  A-          47/96
BA   35   CR     1+1/2   TR  3   CH  3   NT  A---        95/96
BA   35   CR     1+1/2   TR  6   CH  6   NT  A---        95/96
BA   35   CR     1+1/2   TR  7   CH  7   NT  A---        95/96
BA   35   CR     1+1/2   TR  8   CH 10   NT  F#--        47/96
BA   35   CR     1+1/2   TR  8   CH 10   NT  C--         47/96
BA   35   CR     1+1/2   TR 10   CH 12   NT  A         4+95/96
BA   35   CR     1+1/2   TR 11   CH 13   Channel volume 57
BA   35   CR   1+49/96   TR 11   CH 13   Channel volume 57
BA   35   CR   1+49/96   TR 11   CH 13   ST &EC &17 &56
BA   35   CR   1+25/48   TR 11   CH 13   Channel volume 57
BA   35   CR   1+17/32   TR 11   CH 13   Channel volume 57
BA   35   CR   1+13/24   TR 11   CH 13   Channel volume 57
BA   35   CR   1+13/24   TR 11   CH 13   ST &EC &25 &56
BA   35   CR   1+53/96   TR 11   CH 13   Channel volume 57
BA   35   CR    1+9/16   TR 11   CH 13   Channel volume 57
BA   35   CR    1+9/16   TR 11   CH 13   ST &EC &33 &56
BA   35   CR   1+55/96   TR 11   CH 13   Channel volume 57
BA   35   CR    1+7/12   TR 11   CH 13   Channel volume 57
BA   35   CR   1+19/32   TR 11   CH 13   Channel volume 58
BA   35   CR   1+19/32   TR 11   CH 13   ST &EC &40 &56
BA   35   CR   1+29/48   TR 11   CH 13   Channel volume 58
BA   35   CR   1+59/96   TR 11   CH 13   Channel volume 58
BA   35   CR     1+5/8   TR 11   CH 13   Channel volume 58
BA   35   CR     1+5/8   TR 11   CH 13   ST &EC &4E &56
BA   35   CR   1+61/96   TR 11   CH 13   Channel volume 58
BA   35   CR   1+31/48   TR 11   CH 13   Channel volume 58
BA   35   CR   1+31/48   TR 11   CH 13   ST &EC &5C &56
BA   35   CR   1+21/32   TR 11   CH 13   Channel volume 58
BA   35   CR     1+2/3   TR 11   CH 13   Channel volume 58
BA   35   CR   1+65/96   TR 11   CH 13   Channel volume 58
BA   35   CR   1+65/96   TR 11   CH 13   ST &EC &69 &56
BA   35   CR   1+11/16   TR 11   CH 13   Channel volume 58
BA   35   CR   1+67/96   TR 11   CH 13   Channel volume 58
BA   35   CR   1+67/96   TR 11   CH 13   ST &EC &77 &56
BA   35   CR   1+17/24   TR 11   CH 13   Channel volume 58
BA   35   CR   1+23/32   TR 11   CH 13   Channel volume 58
BA   35   CR   1+23/32   TR 11   CH 13   ST &EC &05 &57
BA   35   CR   1+35/48   TR 11   CH 13   Channel volume 58
BA   35   CR   1+71/96   TR 11   CH 13   Channel volume 58
BA   35   CR     1+3/4   TR 11   CH 13   Channel volume 58
BA   35   CR     1+3/4   TR 11   CH 13   ST &EC &12 &57
BA   35   CR   1+73/96   TR 11   CH 13   Channel volume 59
BA   35   CR   1+37/48   TR 11   CH 13   Channel volume 59
BA   35   CR   1+25/32   TR 11   CH 13   Channel volume 59
BA   35   CR   1+25/32   TR 11   CH 13   ST &EC &20 &57
BA   35   CR   1+19/24   TR 11   CH 13   Channel volume 59
BA   35   CR   1+77/96   TR 11   CH 13   Channel volume 59
BA   35   CR   1+77/96   TR 11   CH 13   ST &EC &2E &57
BA   35   CR   1+13/16   TR 11   CH 13   Channel volume 59
BA   35   CR   1+79/96   TR 11   CH 13   Channel volume 59
BA   35   CR     1+5/6   TR 11   CH 13   Channel volume 59
BA   35   CR     1+5/6   TR 11   CH 13   ST &EC &3B &57
BA   35   CR   1+27/32   TR 11   CH 13   Channel volume 59
BA   35   CR   1+41/48   TR 11   CH 13   Channel volume 59
BA   35   CR   1+83/96   TR 11   CH 13   Channel volume 59
BA   35   CR   1+83/96   TR 11   CH 13   ST &EC &49 &57
BA   35   CR     1+7/8   TR 11   CH 13   Channel volume 59
BA   35   CR   1+85/96   TR 11   CH 13   Channel volume 59
BA   35   CR   1+85/96   TR 11   CH 13   ST &EC &57 &57
BA   35   CR   1+43/48   TR 11   CH 13   Channel volume 59
BA   35   CR   1+29/32   TR 11   CH 13   Channel volume 59
BA   35   CR   1+29/32   TR 11   CH 13   ST &EC &64 &57
BA   35   CR   1+11/12   TR 11   CH 13   Channel volume 59
BA   35   CR   1+89/96   TR 11   CH 13   Channel volume 60
BA   35   CR   1+15/16   TR 11   CH 13   Channel volume 60
BA   35   CR   1+15/16   TR 11   CH 13   ST &EC &72 &57
BA   35   CR   1+91/96   TR 11   CH 13   Channel volume 60
BA   35   CR   1+23/24   TR 11   CH 13   Channel volume 60
BA   35   CR   1+31/32   TR 11   CH 13   Channel volume 60
BA   35   CR   1+31/32   TR 11   CH 13   ST &EC &00 &58
BA   35   CR   1+47/48   TR 11   CH 13   Channel volume 60
BA   35   CR   1+95/96   TR 11   CH 13   Channel volume 60
BA   35   CR   1+95/96   TR 11   CH 13   ST &EC &0D &58
BA   35   CR         2   TR  1   CH  1   NT  A-          47/96
BA   35   CR         2   TR  2   CH  2   NT  D           47/96
BA   35   CR         2   TR  8   CH 10   NT  A---        23/96
BA   35   CR         2   TR  8   CH 10   NT  Eb---       23/96
BA   35   CR         2   TR  8   CH 10   NT  G#--        23/96
BA   35   CR         2   TR 11   CH 13   Channel volume 60
BA   35   CR    2+1/96   TR 11   CH 13   Channel volume 60
BA   35   CR    2+1/48   TR 11   CH 13   Channel volume 60
BA   35   CR    2+1/48   TR 11   CH 13   ST &EC &1B &58
BA   35   CR    2+1/32   TR 11   CH 13   Channel volume 60
BA   35   CR    2+1/24   TR 11   CH 13   Channel volume 60
BA   35   CR    2+5/96   TR 11   CH 13   Channel volume 60
BA   35   CR    2+5/96   TR 11   CH 13   ST &EC &28 &58
BA   35   CR    2+1/16   TR 11   CH 13   Channel volume 60
BA   35   CR    2+7/96   TR 11   CH 13   Channel volume 60
BA   35   CR    2+7/96   TR 11   CH 13   ST &EC &36 &58
BA   35   CR    2+1/12   TR 11   CH 13   Channel volume 60
BA   35   CR    2+3/32   TR 11   CH 13   Channel volume 61
BA   35   CR    2+3/32   TR 11   CH 13   ST &EC &44 &58
BA   35   CR    2+5/48   TR 11   CH 13   Channel volume 61
BA   35   CR   2+11/96   TR 11   CH 13   Channel volume 61
BA   35   CR     2+1/8   TR 11   CH 13   Channel volume 61
BA   35   CR     2+1/8   TR 11   CH 13   ST &EC &51 &58
BA   35   CR   2+13/96   TR 11   CH 13   Channel volume 61
BA   35   CR    2+7/48   TR 11   CH 13   Channel volume 61
BA   35   CR    2+7/48   TR 11   CH 13   ST &EC &5F &58
BA   35   CR    2+5/32   TR 11   CH 13   Channel volume 61
BA   35   CR     2+1/6   TR 11   CH 13   Channel volume 61
BA   35   CR   2+17/96   TR 11   CH 13   Channel volume 61
BA   35   CR   2+17/96   TR 11   CH 13   ST &EC &6D &58
BA   35   CR    2+3/16   TR 11   CH 13   Channel volume 61
BA   35   CR   2+19/96   TR 11   CH 13   Channel volume 61
BA   35   CR    2+5/24   TR 11   CH 13   Channel volume 61
BA   35   CR    2+5/24   TR 11   CH 13   ST &EC &7A &58
BA   35   CR    2+7/32   TR 11   CH 13   Channel volume 61
BA   35   CR   2+11/48   TR 11   CH 13   Channel volume 61
BA   35   CR   2+11/48   TR 11   CH 13   ST &EC &08 &59
BA   35   CR   2+23/96   TR 11   CH 13   Channel volume 61
BA   35   CR     2+1/4   TR  8   CH 10   NT  A---        23/96
BA   35   CR     2+1/4   TR  8   CH 10   NT  Eb---       23/96
BA   35   CR     2+1/4   TR  8   CH 10   NT  G#--        23/96
BA   35   CR     2+1/4   TR 11   CH 13   Channel volume 61
BA   35   CR   2+25/96   TR 11   CH 13   Channel volume 62
BA   35   CR   2+25/96   TR 11   CH 13   ST &EC &16 &59
BA   35   CR   2+13/48   TR 11   CH 13   Channel volume 62
BA   35   CR    2+9/32   TR 11   CH 13   Channel volume 62
BA   35   CR    2+9/32   TR 11   CH 13   ST &EC &23 &59
BA   35   CR    2+7/24   TR 11   CH 13   Channel volume 62
BA   35   CR   2+29/96   TR 11   CH 13   Channel volume 62
BA   35   CR    2+5/16   TR 11   CH 13   Channel volume 62
BA   35   CR    2+5/16   TR 11   CH 13   ST &EC &31 &59
BA   35   CR   2+31/96   TR 11   CH 13   Channel volume 62
BA   35   CR     2+1/3   TR 11   CH 13   Channel volume 62
BA   35   CR     2+1/3   TR 11   CH 13   ST &EC &3F &59
BA   35   CR   2+11/32   TR 11   CH 13   Channel volume 62
BA   35   CR   2+17/48   TR 11   CH 13   Channel volume 62
BA   35   CR   2+35/96   TR 11   CH 13   Channel volume 62
BA   35   CR   2+35/96   TR 11   CH 13   ST &EC &4C &59
BA   35   CR     2+3/8   TR 11   CH 13   Channel volume 62
BA   35   CR   2+37/96   TR 11   CH 13   Channel volume 62
BA   35   CR   2+19/48   TR 11   CH 13   Channel volume 62
BA   35   CR   2+19/48   TR 11   CH 13   ST &EC &5A &59
BA   35   CR   2+13/32   TR 11   CH 13   Channel volume 62
BA   35   CR    2+5/12   TR 11   CH 13   Channel volume 62
BA   35   CR    2+5/12   TR 11   CH 13   ST &EC &68 &59
BA   35   CR   2+41/96   TR 11   CH 13   Channel volume 63
BA   35   CR    2+7/16   TR 11   CH 13   Channel volume 63
BA   35   CR   2+43/96   TR 11   CH 13   Channel volume 63
BA   35   CR   2+43/96   TR 11   CH 13   ST &EC &75 &59
BA   35   CR   2+11/24   TR 11   CH 13   Channel volume 63
BA   35   CR   2+15/32   TR 11   CH 13   Channel volume 63
BA   35   CR   2+15/32   TR 11   CH 13   ST &EC &03 &5A
BA   35   CR   2+23/48   TR 11   CH 13   Channel volume 63
BA   35   CR   2+47/96   TR 11   CH 13   Channel volume 63
BA   35   CR     2+1/2   TR  1   CH  1   NT  E           47/96
BA   35   CR     2+1/2   TR  2   CH  2   NT  A-          47/96
BA   35   CR     2+1/2   TR  3   CH  3   NT  A---        47/96
BA   35   CR     2+1/2   TR  6   CH  6   NT  A---        47/96
BA   35   CR     2+1/2   TR  7   CH  7   NT  A---        47/96
BA   35   CR     2+1/2   TR  8   CH 10   NT  A---        23/96
BA   35   CR     2+1/2   TR  8   CH 10   NT  Eb---       23/96
BA   35   CR     2+1/2   TR  8   CH 10   NT  Bb--        47/96
BA   35   CR     2+1/2   TR 11   CH 13   Channel volume 63
BA   35   CR     2+1/2   TR 11   CH 13   ST &EC &11 &5A
BA   35   CR   2+49/96   TR 11   CH 13   Channel volume 63
BA   35   CR   2+25/48   TR 11   CH 13   Channel volume 63
BA   35   CR   2+25/48   TR 11   CH 13   ST &EC &1E &5A
BA   35   CR   2+17/32   TR 11   CH 13   Channel volume 63
BA   35   CR   2+13/24   TR 11   CH 13   Channel volume 63
BA   35   CR   2+53/96   TR 11   CH 13   Channel volume 63
BA   35   CR   2+53/96   TR 11   CH 13   ST &EC &2C &5A
BA   35   CR    2+9/16   TR 11   CH 13   Channel volume 63
BA   35   CR   2+55/96   TR 11   CH 13   Channel volume 63
BA   35   CR    2+7/12   TR 11   CH 13   Channel volume 63
BA   35   CR    2+7/12   TR 11   CH 13   ST &EC &3A &5A
BA   35   CR   2+19/32   TR 11   CH 13   Channel volume 64
BA   35   CR   2+29/48   TR 11   CH 13   Channel volume 64
BA   35   CR   2+29/48   TR 11   CH 13   ST &EC &47 &5A
BA   35   CR   2+59/96   TR 11   CH 13   Channel volume 64
BA   35   CR     2+5/8   TR 11   CH 13   Channel volume 64
BA   35   CR   2+61/96   TR 11   CH 13   Channel volume 64
BA   35   CR   2+61/96   TR 11   CH 13   ST &EC &55 &5A
BA   35   CR   2+31/48   TR 11   CH 13   Channel volume 64
BA   35   CR   2+21/32   TR 11   CH 13   Channel volume 64
BA   35   CR   2+21/32   TR 11   CH 13   ST &EC &62 &5A
BA   35   CR     2+2/3   TR 11   CH 13   Channel volume 64
BA   35   CR   2+65/96   TR 11   CH 13   Channel volume 64
BA   35   CR   2+11/16   TR 11   CH 13   Channel volume 64
BA   35   CR   2+11/16   TR 11   CH 13   ST &EC &70 &5A
BA   35   CR   2+67/96   TR 11   CH 13   Channel volume 64
BA   35   CR   2+17/24   TR 11   CH 13   Channel volume 64
BA   35   CR   2+23/32   TR 11   CH 13   Channel volume 64
BA   35   CR   2+23/32   TR 11   CH 13   ST &EC &7E &5A
BA   35   CR   2+35/48   TR 11   CH 13   Channel volume 64
BA   35   CR   2+71/96   TR 11   CH 13   Channel volume 64
BA   35   CR   2+71/96   TR 11   CH 13   ST &EC &0B &5B
BA   35   CR     2+3/4   TR 11   CH 13   Channel volume 64
BA   35   CR   2+73/96   TR 11   CH 13   Channel volume 65
BA   35   CR   2+37/48   TR 11   CH 13   Channel volume 65
BA   35   CR   2+37/48   TR 11   CH 13   ST &EC &19 &5B
BA   35   CR   2+25/32   TR 11   CH 13   Channel volume 65
BA   35   CR   2+19/24   TR 11   CH 13   Channel volume 65
BA   35   CR   2+19/24   TR 11   CH 13   ST &EC &27 &5B
BA   35   CR   2+77/96   TR 11   CH 13   Channel volume 65
BA   35   CR   2+13/16   TR 11   CH 13   Channel volume 65
BA   35   CR   2+13/16   TR 11   CH 13   ST &EC &34 &5B
BA   35   CR   2+79/96   TR 11   CH 13   Channel volume 65
BA   35   CR     2+5/6   TR 11   CH 13   Channel volume 65
BA   35   CR   2+27/32   TR 11   CH 13   Channel volume 65
BA   35   CR   2+27/32   TR 11   CH 13   ST &EC &42 &5B
BA   35   CR   2+41/48   TR 11   CH 13   Channel volume 65
BA   35   CR   2+83/96   TR 11   CH 13   Channel volume 65
BA   35   CR     2+7/8   TR 11   CH 13   Channel volume 65
BA   35   CR     2+7/8   TR 11   CH 13   ST &EC &50 &5B
BA   35   CR   2+85/96   TR 11   CH 13   Channel volume 65
BA   35   CR   2+43/48   TR 11   CH 13   Channel volume 65
BA   35   CR   2+43/48   TR 11   CH 13   ST &EC &5D &5B
BA   35   CR   2+29/32   TR 11   CH 13   Channel volume 65
BA   35   CR   2+11/12   TR 11   CH 13   Channel volume 65
BA   35   CR   2+89/96   TR 11   CH 13   Channel volume 66
BA   35   CR   2+89/96   TR 11   CH 13   ST &EC &6B &5B
BA   35   CR   2+15/16   TR 11   CH 13   Channel volume 66
BA   35   CR   2+91/96   TR 11   CH 13   Channel volume 66
BA   35   CR   2+23/24   TR 11   CH 13   Channel volume 66
BA   35   CR   2+23/24   TR 11   CH 13   ST &EC &79 &5B
BA   35   CR   2+31/32   TR 11   CH 13   Channel volume 66
BA   35   CR   2+47/48   TR 11   CH 13   Channel volume 66
BA   35   CR   2+47/48   TR 11   CH 13   ST &EC &06 &5C
BA   35   CR   2+95/96   TR 11   CH 13   Channel volume 66
BA   35   CR         3   TR  1   CH  1   NT  A-          47/96
BA   35   CR         3   TR  2   CH  2   NT  E           47/96
BA   35   CR         3   TR  3   CH  3   NT  A---        47/96
BA   35   CR         3   TR  6   CH  6   NT  A---        47/96
BA   35   CR         3   TR  7   CH  7   NT  A---        47/96
BA   35   CR         3   TR  8   CH 10   NT  G---        47/96
BA   35   CR         3   TR  8   CH 10   NT  Bb---       23/96
BA   35   CR         3   TR  8   CH 10   NT  E--         47/96
BA   35   CR         3   TR  8   CH 10   NT  F#--        47/96
BA   35   CR         3   TR 11   CH 13   Channel volume 66
BA   35   CR         3   TR 11   CH 13   ST &EC &14 &5C
BA   35   CR    3+1/96   TR 11   CH 13   Channel volume 66
BA   35   CR    3+1/48   TR 11   CH 13   Channel volume 66
BA   35   CR    3+1/32   TR 11   CH 13   Channel volume 66
BA   35   CR    3+1/32   TR 11   CH 13   ST &EC &22 &5C
BA   35   CR    3+1/24   TR 11   CH 13   Channel volume 66
BA   35   CR    3+5/96   TR 11   CH 13   Channel volume 66
BA   35   CR    3+5/96   TR 11   CH 13   ST &EC &2F &5C
BA   35   CR    3+1/16   TR 11   CH 13   Channel volume 66
BA   35   CR    3+7/96   TR 11   CH 13   Channel volume 66
BA   35   CR    3+1/12   TR 11   CH 13   Channel volume 66
BA   35   CR    3+1/12   TR 11   CH 13   ST &EC &3D &5C
BA   35   CR    3+3/32   TR 11   CH 13   Channel volume 66
BA   35   CR    3+5/48   TR 11   CH 13   Channel volume 67
BA   35   CR   3+11/96   TR 11   CH 13   Channel volume 67
BA   35   CR   3+11/96   TR 11   CH 13   ST &EC &4B &5C
BA   35   CR     3+1/8   TR 11   CH 13   Channel volume 67
BA   35   CR   3+13/96   TR 11   CH 13   Channel volume 67
BA   35   CR   3+13/96   TR 11   CH 13   ST &EC &58 &5C
BA   35   CR    3+7/48   TR 11   CH 13   Channel volume 67
BA   35   CR    3+5/32   TR 11   CH 13   Channel volume 67
BA   35   CR     3+1/6   TR 11   CH 13   Channel volume 67
BA   35   CR     3+1/6   TR 11   CH 13   ST &EC &66 &5C
BA   35   CR   3+17/96   TR 11   CH 13   Channel volume 67
BA   35   CR    3+3/16   TR 11   CH 13   Channel volume 67
BA   35   CR    3+3/16   TR 11   CH 13   ST &EC &74 &5C
BA   35   CR   3+19/96   TR 11   CH 13   Channel volume 67
BA   35   CR    3+5/24   TR 11   CH 13   Channel volume 67
BA   35   CR    3+7/32   TR 11   CH 13   Channel volume 67
BA   35   CR    3+7/32   TR 11   CH 13   ST &EC &01 &5D
BA   35   CR   3+11/48   TR 11   CH 13   Channel volume 67
BA   35   CR   3+23/96   TR 11   CH 13   Channel volume 67
BA   35   CR   3+23/96   TR 11   CH 13   ST &EC &0F &5D
BA   35   CR     3+1/4   TR 11   CH 13   Channel volume 67
BA   35   CR   3+25/96   TR 11   CH 13   Channel volume 68
BA   35   CR   3+13/48   TR 11   CH 13   Channel volume 68
BA   35   CR   3+13/48   TR 11   CH 13   ST &EC &1D &5D
BA   35   CR    3+9/32   TR 11   CH 13   Channel volume 68
BA   35   CR    3+7/24   TR 11   CH 13   Channel volume 68
BA   35   CR   3+29/96   TR 11   CH 13   Channel volume 68
BA   35   CR   3+29/96   TR 11   CH 13   ST &EC &2A &5D
BA   35   CR    3+5/16   TR 11   CH 13   Channel volume 68
BA   35   CR   3+31/96   TR 11   CH 13   Channel volume 68
BA   35   CR   3+31/96   TR 11   CH 13   ST &EC &38 &5D
BA   35   CR     3+1/3   TR 11   CH 13   Channel volume 68
BA   35   CR   3+11/32   TR 11   CH 13   Channel volume 68
BA   35   CR   3+17/48   TR 11   CH 13   Channel volume 68
BA   35   CR   3+17/48   TR 11   CH 13   ST &EC &45 &5D
BA   35   CR   3+35/96   TR 11   CH 13   Channel volume 68
BA   35   CR     3+3/8   TR 11   CH 13   Channel volume 68
BA   35   CR     3+3/8   TR 11   CH 13   ST &EC &53 &5D
BA   35   CR   3+37/96   TR 11   CH 13   Channel volume 68
BA   35   CR   3+19/48   TR 11   CH 13   Channel volume 68
BA   35   CR   3+13/32   TR 11   CH 13   Channel volume 68
BA   35   CR   3+13/32   TR 11   CH 13   ST &EC &61 &5D
BA   35   CR    3+5/12   TR 11   CH 13   Channel volume 68
BA   35   CR   3+41/96   TR 11   CH 13   Channel volume 68
BA   35   CR    3+7/16   TR 11   CH 13   Channel volume 69
BA   35   CR    3+7/16   TR 11   CH 13   ST &EC &6E &5D
BA   35   CR   3+43/96   TR 11   CH 13   Channel volume 69
BA   35   CR   3+11/24   TR 11   CH 13   Channel volume 69
BA   35   CR   3+11/24   TR 11   CH 13   ST &EC &7C &5D
BA   35   CR   3+15/32   TR 11   CH 13   Channel volume 69
BA   35   CR   3+23/48   TR 11   CH 13   Channel volume 69
BA   35   CR   3+47/96   TR 11   CH 13   Channel volume 69
BA   35   CR   3+47/96   TR 11   CH 13   ST &EC &0A &5E
BA   35   CR     3+1/2   TR  1   CH  1   NT  G           47/96
BA   35   CR     3+1/2   TR  2   CH  2   NT  A-          47/96
