format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 62
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "trumpet"
BA    8   CR   3+15/32   TR  1   CH  1   Channel volume 53
BA    8   CR   3+15/32   TR  2   CH  2   Channel volume 59
BA    8   CR   3+23/48   TR  1   CH  1   Channel volume 52
BA    8   CR   3+23/48   TR  2   CH  2   Channel volume 59
BA    8   CR   3+47/96   TR  1   CH  1   Channel volume 52
BA    8   CR   3+47/96   TR  2   CH  2   Channel volume 59
BA    8   CR     3+1/2   TR  1   CH  1   Channel volume 51
BA    8   CR     3+1/2   TR  2   CH  2   Channel volume 58
BA    8   CR     3+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA    8   CR     3+1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA    8   CR     3+1/2   TR  5   CH  5   NT  A--         23/96   voff=99
BA    8   CR     3+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR    3+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR     3+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR   3+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR     3+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR   3+25/32   TR  1   CH  1   Channel volume 53
BA    8   CR   3+25/32   TR  2   CH  2   Channel volume 60
BA    8   CR   3+19/24   TR  1   CH  1   Channel volume 55
BA    8   CR   3+19/24   TR  2   CH  2   Channel volume 62
BA    8   CR   3+77/96   TR  1   CH  1   Channel volume 58
BA    8   CR   3+77/96   TR  2   CH  2   Channel volume 63
BA    8   CR   3+13/16   TR  1   CH  1   Channel volume 60
BA    8   CR   3+13/16   TR  2   CH  2   Channel volume 65
BA    8   CR   3+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR   3+79/96   TR  1   CH  1   Channel volume 62
BA    8   CR   3+79/96   TR  2   CH  2   Channel volume 67
BA    8   CR     3+5/6   TR  1   CH  1   Channel volume 64
BA    8   CR     3+5/6   TR  2   CH  2   Channel volume 69
BA    8   CR   3+27/32   TR  1   CH  1   Channel volume 66
BA    8   CR   3+27/32   TR  2   CH  2   Channel volume 70
BA    8   CR   3+41/48   TR  1   CH  1   Channel volume 68
BA    8   CR   3+41/48   TR  2   CH  2   Channel volume 72
BA    8   CR   3+83/96   TR  1   CH  1   Channel volume 70
BA    8   CR   3+83/96   TR  2   CH  2   Channel volume 74
BA    8   CR     3+7/8   TR  1   CH  1   Channel volume 72
BA    8   CR     3+7/8   TR  2   CH  2   Channel volume 76
BA    8   CR     3+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR   3+85/96   TR  1   CH  1   Channel volume 74
BA    8   CR   3+85/96   TR  2   CH  2   Channel volume 77
BA    8   CR   3+43/48   TR  1   CH  1   Channel volume 76
BA    8   CR   3+43/48   TR  2   CH  2   Channel volume 79
BA    8   CR   3+29/32   TR  1   CH  1   Channel volume 78
BA    8   CR   3+29/32   TR  2   CH  2   Channel volume 81
BA    8   CR   3+11/12   TR  1   CH  1   Channel volume 80
BA    8   CR   3+11/12   TR  2   CH  2   Channel volume 83
BA    8   CR   3+89/96   TR  1   CH  1   Channel volume 82
BA    8   CR   3+89/96   TR  2   CH  2   Channel volume 84
BA    8   CR   3+15/16   TR  1   CH  1   Channel volume 84
BA    8   CR   3+15/16   TR  2   CH  2   Channel volume 86
BA    8   CR   3+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    8   CR   3+91/96   TR  1   CH  1   Channel volume 86
BA    8   CR   3+91/96   TR  2   CH  2   Channel volume 88
BA    8   CR   3+23/24   TR  1   CH  1   Channel volume 88
BA    8   CR   3+23/24   TR  2   CH  2   Channel volume 89
BA    8   CR   3+31/32   TR  1   CH  1   Channel volume 90
BA    8   CR   3+31/32   TR  2   CH  2   Channel volume 91
BA    8   CR   3+47/48   TR  1   CH  1   Channel volume 92
BA    8   CR   3+47/48   TR  2   CH  2   Channel volume 93
BA    8   CR   3+95/96   TR  1   CH  1   Channel volume 94
BA    8   CR   3+95/96   TR  2   CH  2   Channel volume 95

BA    9   CR         0   TR  1   CH  1   Channel volume 96
BA    9   CR         0   TR  2   CH  2   Channel volume 96
BA    9   CR         0   TR  5   CH  5   NT  A--         23/96   voff=99
BA    9   CR         0   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR       1/4   TR  6   CH  6   NT  E'          13/96   von=99   voff=99
BA    9   CR       1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR       3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR       1/2   TR  3   CH  3   NT  E-          13/96   voff=99
BA    9   CR       1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA    9   CR       1/2   TR  6   CH  6   NT  E'          13/96   voff=99
BA    9   CR       1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR       3/4   TR  6   CH  6   NT  E'          13/96   voff=99
BA    9   CR       3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR         1   TR  5   CH  5   NT  E--         23/96   voff=99
BA    9   CR         1   TR  6   CH  6   NT  E'        2+95/96   voff=99
BA    9   CR         1   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     1+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     1+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA    9   CR     1+1/2   TR  3   CH  3   NT  E-          13/96   voff=99
BA    9   CR     1+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR    1+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR     1+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR   1+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR     1+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR   1+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR     1+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR   1+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR         2   TR  5   CH  5   NT  G--         23/96   voff=99
BA    9   CR     2+1/4   TR  4   CH  4   NT  C#          13/96   von=99   voff=99
BA    9   CR     2+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     2+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     2+1/2   TR  4   CH  4   NT  C#          13/96   voff=99
BA    9   CR     2+1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     2+3/4   TR  4   CH  4   NT  C#          13/96   voff=99
BA    9   CR     2+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR         3   TR  4   CH  4   NT  C#          95/96   voff=99
BA    9   CR         3   TR  5   CH  5   NT  G--         23/96   voff=99
BA    9   CR         3   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     3+1/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     3+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA    9   CR     3+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA    9   CR     3+1/2   TR  3   CH  3   NT  E-          13/96   voff=99
BA    9   CR     3+1/2   TR  5   CH  5   NT  G--         23/96   voff=99
BA    9   CR     3+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR    3+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR     3+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR   3+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR     3+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR   3+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR     3+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA    9   CR   3+15/16   TR  7   CH 10   NT  D--          5/96   voff=99

BA   10   CR         0   TR  5   CH  5   NT  F#--        23/96   voff=99
BA   10   CR         0   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR       1/4   TR  6   CH  6   NT  D'          13/96   voff=99
BA   10   CR       1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR       3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR       1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA   10   CR       1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   10   CR       1/2   TR  6   CH  6   NT  D'          13/96   voff=99
BA   10   CR       1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR       3/4   TR  6   CH  6   NT  D'          13/96   voff=99
BA   10   CR       3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR         1   TR  5   CH  5   NT  A--         23/96   voff=99
BA   10   CR         1   TR  6   CH  6   NT  D'        2+95/96   voff=99
BA   10   CR         1   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     1+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     1+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   10   CR     1+1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA   10   CR     1+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR    1+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR     1+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR   1+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR     1+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR   1+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR     1+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR   1+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR         2   TR  5   CH  5   NT  F#--        23/96   voff=99
BA   10   CR     2+1/4   TR  4   CH  4   NT  A-          13/96   voff=99
BA   10   CR     2+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     2+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     2+1/2   TR  4   CH  4   NT  A-          13/96   voff=99
BA   10   CR     2+1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     2+3/4   TR  4   CH  4   NT  A-          13/96   voff=99
BA   10   CR     2+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR         3   TR  4   CH  4   NT  A-          95/96   voff=99
BA   10   CR         3   TR  5   CH  5   NT  A--         23/96   voff=99
BA   10   CR         3   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     3+1/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     3+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   10   CR     3+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   10   CR     3+1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA   10   CR     3+1/2   TR  5   CH  5   NT  A--         23/96   voff=99
BA   10   CR     3+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR    3+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR     3+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR   3+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR     3+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR   3+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR     3+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   10   CR   3+15/16   TR  7   CH 10   NT  D--          5/96   voff=99

BA   11   CR         0   TR  5   CH  5   NT  A--         23/96   voff=99
BA   11   CR         0   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR       1/4   TR  6   CH  6   NT  E'          13/96   voff=99
BA   11   CR       1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR       3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR       1/2   TR  3   CH  3   NT  E-          13/96   voff=99
BA   11   CR       1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   11   CR       1/2   TR  6   CH  6   NT  E'          13/96   voff=99
BA   11   CR       1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR       3/4   TR  6   CH  6   NT  E'          13/96   voff=99
BA   11   CR       3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR         1   TR  5   CH  5   NT  E--         23/96   voff=99
BA   11   CR         1   TR  6   CH  6   NT  E'        2+95/96   voff=99
BA   11   CR         1   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     1+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     1+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   11   CR     1+1/2   TR  3   CH  3   NT  E-          13/96   voff=99
BA   11   CR     1+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR    1+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR     1+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR   1+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR     1+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR   1+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR     1+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR   1+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR         2   TR  5   CH  5   NT  G--         23/96   voff=99
BA   11   CR     2+1/4   TR  4   CH  4   NT  C#          13/96   voff=99
BA   11   CR     2+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     2+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     2+1/2   TR  4   CH  4   NT  C#          13/96   voff=99
BA   11   CR     2+1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     2+3/4   TR  4   CH  4   NT  C#          13/96   voff=99
BA   11   CR     2+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR         3   TR  4   CH  4   NT  C#          95/96   voff=99
BA   11   CR         3   TR  5   CH  5   NT  G--         23/96   voff=99
BA   11   CR         3   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     3+1/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     3+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   11   CR     3+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   11   CR     3+1/2   TR  3   CH  3   NT  E-          13/96   voff=99
BA   11   CR     3+1/2   TR  5   CH  5   NT  G--         23/96   voff=99
BA   11   CR     3+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR    3+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR     3+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR   3+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR     3+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR   3+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR     3+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   11   CR   3+15/16   TR  7   CH 10   NT  D--          5/96   voff=99

BA   12   CR         0   TR  5   CH  5   NT  F#--        23/96   voff=99
BA   12   CR         0   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR       1/4   TR  6   CH  6   NT  D'          13/96   voff=99
BA   12   CR       1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR       3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR       1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA   12   CR       1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   12   CR       1/2   TR  6   CH  6   NT  D'          13/96   voff=99
BA   12   CR       1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR       3/4   TR  6   CH  6   NT  D'          13/96   voff=99
BA   12   CR       3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR         1   TR  5   CH  5   NT  A--         23/96   voff=99
BA   12   CR         1   TR  6   CH  6   NT  D'        2+95/96   voff=99
BA   12   CR         1   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     1+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     1+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   12   CR     1+1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA   12   CR     1+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR    1+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR     1+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR   1+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR     1+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR   1+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR     1+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR   1+15/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR         2   TR  5   CH  5   NT  F#--        23/96   voff=99
BA   12   CR     2+1/4   TR  4   CH  4   NT  A-          13/96   voff=99
BA   12   CR     2+1/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     2+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     2+1/2   TR  4   CH  4   NT  A-          13/96   voff=99
BA   12   CR     2+1/2   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     2+3/4   TR  4   CH  4   NT  A-          13/96   voff=99
BA   12   CR     2+3/4   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR         3   TR  4   CH  4   NT  A-          95/96   voff=99
BA   12   CR         3   TR  5   CH  5   NT  A--         23/96   voff=99
BA   12   CR         3   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     3+1/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     3+3/8   TR  7   CH 10   NT  D--         11/96   voff=99
BA   12   CR     3+1/2   TR  3   CH  3   NT  F#-         13/96   voff=99
BA   12   CR     3+1/2   TR  3   CH  3   NT  A-          13/96   voff=99
BA   12   CR     3+1/2   TR  5   CH  5   NT  A--         23/96   voff=99
BA   12   CR     3+1/2   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR    3+9/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR     3+5/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR   3+11/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR     3+3/4   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR   3+13/16   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR     3+7/8   TR  7   CH 10   NT  D--          5/96   voff=99
BA   12   CR   3+15/16   TR  7   CH 10   NT  D--          5/96   voff=99

BA   13   CR         0   TR  1   CH  1   NT  E'          13/96   voff=99
BA   13   CR         0   TR  5   CH  5   NT  G--         23/96   voff=99
BA   13   CR       1/4   TR  1   CH  1   NT  E'          13/96   voff=99
BA   13   CR       1/2   TR  1   CH  1   NT  E'          13/96   voff=99
BA   13   CR       3/4   TR  1   CH  1   NT  E'          13/96   voff=99
BA   13   CR         1   TR  1   CH  1   NT  E'        1+95/96   voff=99
BA   13   CR     1+1/4   TR  2   CH  2   NT  G           13/96   voff=99
BA   13   CR     1+1/2   TR  2   CH  2   NT  G           13/96   voff=99
BA   13   CR     1+3/4   TR  2   CH  2   NT  G           13/96   voff=99
BA   13   CR         2   TR  2   CH  2   NT  G         1+95/96   voff=99
BA   13   CR    2+1/96   TR  1   CH  1   Channel volume 96
BA   13   CR    2+1/48   TR  1   CH  1   Channel volume 96
BA   13   CR    2+1/32   TR  1   CH  1   Channel volume 95
BA   13   CR    2+1/24   TR  1   CH  1   Channel volume 95
BA   13   CR    2+5/96   TR  1   CH  1   Channel volume 95
BA   13   CR    2+1/16   TR  1   CH  1   Channel volume 94
BA   13   CR    2+7/96   TR  1   CH  1   Channel volume 94
BA   13   CR    2+1/12   TR  1   CH  1   Channel volume 94
BA   13   CR    2+3/32   TR  1   CH  1   Channel volume 93
BA   13   CR    2+5/48   TR  1   CH  1   Channel volume 93
BA   13   CR   2+11/96   TR  1   CH  1   Channel volume 93
BA   13   CR     2+1/8   TR  1   CH  1   Channel volume 92
BA   13   CR   2+13/96   TR  1   CH  1   Channel volume 92
BA   13   CR    2+7/48   TR  1   CH  1   Channel volume 92
BA   13   CR    2+5/32   TR  1   CH  1   Channel volume 91
BA   13   CR     2+1/6   TR  1   CH  1   Channel volume 91
BA   13   CR   2+17/96   TR  1   CH  1   Channel volume 91
BA   13   CR    2+3/16   TR  1   CH  1   Channel volume 90
BA   13   CR   2+19/96   TR  1   CH  1   Channel volume 90
BA   13   CR    2+5/24   TR  1   CH  1   Channel volume 90
BA   13   CR    2+7/32   TR  1   CH  1   Channel volume 89
BA   13   CR   2+11/48   TR  1   CH  1   Channel volume 89
BA   13   CR   2+23/96   TR  1   CH  1   Channel volume 88
BA   13   CR     2+1/4   TR  1   CH  1   Channel volume 88
BA   13   CR     2+1/4   TR  4   CH  4   NT  B-          13/96   voff=99
BA   13   CR   2+25/96   TR  1   CH  1   Channel volume 88
BA   13   CR   2+13/48   TR  1   CH  1   Channel volume 87
BA   13   CR    2+9/32   TR  1   CH  1   Channel volume 87
BA   13   CR    2+7/24   TR  1   CH  1   Channel volume 87
BA   13   CR   2+29/96   TR  1   CH  1   Channel volume 86
BA   13   CR    2+5/16   TR  1   CH  1   Channel volume 86
BA   13   CR   2+31/96   TR  1   CH  1   Channel volume 86
BA   13   CR     2+1/3   TR  1   CH  1   Channel volume 85
BA   13   CR   2+11/32   TR  1   CH  1   Channel volume 85
BA   13   CR   2+17/48   TR  1   CH  1   Channel volume 85
BA   13   CR   2+35/96   TR  1   CH  1   Channel volume 84
BA   13   CR     2+3/8   TR  1   CH  1   Channel volume 84
BA   13   CR   2+37/96   TR  1   CH  1   Channel volume 84
BA   13   CR   2+19/48   TR  1   CH  1   Channel volume 83
BA   13   CR   2+13/32   TR  1   CH  1   Channel volume 83
BA   13   CR    2+5/12   TR  1   CH  1   Channel volume 83
BA   13   CR   2+41/96   TR  1   CH  1   Channel volume 82
BA   13   CR    2+7/16   TR  1   CH  1   Channel volume 82
BA   13   CR   2+43/96   TR  1   CH  1   Channel volume 82
BA   13   CR   2+11/24   TR  1   CH  1   Channel volume 81
BA   13   CR   2+15/32   TR  1   CH  1   Channel volume 81
BA   13   CR   2+23/48   TR  1   CH  1   Channel volume 81
BA   13   CR   2+47/96   TR  1   CH  1   Channel volume 80
BA   13   CR     2+1/2   TR  1   CH  1   Channel volume 80
BA   13   CR     2+1/2   TR  4   CH  4   NT  B-          13/96   voff=99
BA   13   CR   2+49/96   TR  1   CH  1   Channel volume 80
BA   13   CR   2+25/48   TR  1   CH  1   Channel volume 79
BA   13   CR   2+17/32   TR  1   CH  1   Channel volume 79
BA   13   CR   2+13/24   TR  1   CH  1   Channel volume 79
BA   13   CR   2+53/96   TR  1   CH  1   Channel volume 78
BA   13   CR    2+9/16   TR  1   CH  1   Channel volume 78
BA   13   CR   2+55/96   TR  1   CH  1   Channel volume 78
BA   13   CR    2+7/12   TR  1   CH  1   Channel volume 77
BA   13   CR   2+19/32   TR  1   CH  1   Channel volume 77
BA   13   CR   2+29/48   TR  1   CH  1   Channel volume 77
BA   13   CR   2+59/96   TR  1   CH  1   Channel volume 76
BA   13   CR     2+5/8   TR  1   CH  1   Channel volume 76
BA   13   CR   2+61/96   TR  1   CH  1   Channel volume 75
BA   13   CR   2+31/48   TR  1   CH  1   Channel volume 75
BA   13   CR   2+21/32   TR  1   CH  1   Channel volume 75
BA   13   CR     2+2/3   TR  1   CH  1   Channel volume 74
BA   13   CR   2+65/96   TR  1   CH  1   Channel volume 74
BA   13   CR   2+11/16   TR  1   CH  1   Channel volume 74
BA   13   CR   2+67/96   TR  1   CH  1   Channel volume 73
BA   13   CR   2+17/24   TR  1   CH  1   Channel volume 73
BA   13   CR   2+23/32   TR  1   CH  1   Channel volume 73
BA   13   CR   2+35/48   TR  1   CH  1   Channel volume 72
BA   13   CR   2+71/96   TR  1   CH  1   Channel volume 72
BA   13   CR     2+3/4   TR  1   CH  1   Channel volume 72
BA   13   CR     2+3/4   TR  4   CH  4   NT  B-          13/96   voff=99
BA   13   CR   2+73/96   TR  1   CH  1   Channel volume 71
BA   13   CR   2+37/48   TR  1   CH  1   Channel volume 71
BA   13   CR   2+25/32   TR  1   CH  1   Channel volume 71
BA   13   CR   2+19/24   TR  1   CH  1   Channel volume 70
BA   13   CR   2+77/96   TR  1   CH  1   Channel volume 70
BA   13   CR   2+13/16   TR  1   CH  1   Channel volume 70
BA   13   CR   2+79/96   TR  1   CH  1   Channel volume 69
BA   13   CR     2+5/6   TR  1   CH  1   Channel volume 69
BA   13   CR   2+27/32   TR  1   CH  1   Channel volume 69
BA   13   CR   2+41/48   TR  1   CH  1   Channel volume 68
BA   13   CR   2+83/96   TR  1   CH  1   Channel volume 68
BA   13   CR     2+7/8   TR  1   CH  1   Channel volume 68
BA   13   CR   2+85/96   TR  1   CH  1   Channel volume 67
BA   13   CR   2+43/48   TR  1   CH  1   Channel volume 67
BA   13   CR   2+29/32   TR  1   CH  1   Channel volume 67
BA   13   CR   2+11/12   TR  1   CH  1   Channel volume 66
BA   13   CR   2+89/96   TR  1   CH  1   Channel volume 66
BA   13   CR   2+15/16   TR  1   CH  1   Channel volume 66
BA   13   CR   2+91/96   TR  1   CH  1   Channel volume 65
BA   13   CR   2+23/24   TR  1   CH  1   Channel volume 65
BA   13   CR   2+31/32   TR  1   CH  1   Channel volume 65
BA   13   CR   2+47/48   TR  1   CH  1   Channel volume 64
BA   13   CR   2+95/96   TR  1   CH  1   Channel volume 64
BA   13   CR         3   TR  1   CH  1   Channel volume 64
BA   13   CR         3   TR  4   CH  4   NT  B-          13/96   voff=99
BA   13   CR    3+1/96   TR  2   CH  2   Channel volume 96
BA   13   CR    3+1/48   TR  2   CH  2   Channel volume 95
BA   13   CR    3+1/32   TR  2   CH  2   Channel volume 95
BA   13   CR    3+1/24   TR  2   CH  2   Channel volume 94
BA   13   CR    3+5/96   TR  2   CH  2   Channel volume 94
BA   13   CR    3+1/16   TR  2   CH  2   Channel volume 94
BA   13   CR    3+7/96   TR  2   CH  2   Channel volume 93
BA   13   CR    3+1/12   TR  2   CH  2   Channel volume 93
BA   13   CR    3+3/32   TR  2   CH  2   Channel volume 92
BA   13   CR    3+5/48   TR  2   CH  2   Channel volume 92
BA   13   CR   3+11/96   TR  2   CH  2   Channel volume 91
BA   13   CR     3+1/8   TR  2   CH  2   Channel volume 91
BA   13   CR   3+13/96   TR  2   CH  2   Channel volume 90
BA   13   CR    3+7/48   TR  2   CH  2   Channel volume 90
BA   13   CR    3+5/32   TR  2   CH  2   Channel volume 89
BA   13   CR     3+1/6   TR  2   CH  2   Channel volume 89
BA   13   CR   3+17/96   TR  2   CH  2   Channel volume 88
BA   13   CR    3+3/16   TR  2   CH  2   Channel volume 88
BA   13   CR   3+19/96   TR  2   CH  2   Channel volume 87
BA   13   CR    3+5/24   TR  2   CH  2   Channel volume 87
BA   13   CR    3+7/32   TR  2   CH  2   Channel volume 87
BA   13   CR   3+11/48   TR  2   CH  2   Channel volume 86
BA   13   CR   3+23/96   TR  2   CH  2   Channel volume 86
BA   13   CR     3+1/4   TR  2   CH  2   Channel volume 85
