format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 140
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Bass & Lead"
BA   16   CR   3+95/96   TR  5   CH  6   ST &B5 &0A &12

BA   17   CR         0   TR  1   CH  1   NT  A---        11/96
BA   17   CR         0   TR  4   CH  5   NT  E'        1+47/96
BA   17   CR         0   TR  4   CH  5   NT  E         1+47/96
BA   17   CR         0   TR  5   CH  6   ST &B5 &0A &10
BA   17   CR         0   TR  5   CH  6   NT  A---        23/96
BA   17   CR         0   TR  7   CH  8   NT  E         1+47/96
BA   17   CR         0   TR  7   CH  8   NT  E'        1+47/96
BA   17   CR         0   TR  8   CH  9   NT  E'        1+47/96
BA   17   CR         0   TR  8   CH  9   NT  E         1+47/96
BA   17   CR         0   TR  9   CH 10   NT  G#--        23/96
BA   17   CR         0   TR  9   CH 10   NT  B---        23/96
BA   17   CR         0   TR  9   CH 10   NT  C--         23/96
BA   17   CR      1/96   TR  5   CH  6   ST &B5 &0A &0E
BA   17   CR      1/48   TR  5   CH  6   ST &B5 &0A &0C
BA   17   CR      1/32   TR  5   CH  6   ST &B5 &0A &0A
BA   17   CR      1/24   TR  5   CH  6   ST &B5 &0A &09
BA   17   CR      5/96   TR  5   CH  6   ST &B5 &0A &07
BA   17   CR      1/16   TR  5   CH  6   ST &B5 &0A &06
BA   17   CR      7/96   TR  5   CH  6   ST &B5 &0A &05
BA   17   CR      1/12   TR  5   CH  6   ST &B5 &0A &04
BA   17   CR      3/32   TR  5   CH  6   ST &B5 &0A &03
BA   17   CR      5/48   TR  5   CH  6   ST &B5 &0A &02
BA   17   CR     11/96   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR       1/8   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR     13/96   TR  5   CH  6   ST &B5 &0A &00
BA   17   CR      3/16   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR     19/96   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR      5/24   TR  5   CH  6   ST &B5 &0A &02
BA   17   CR      7/32   TR  5   CH  6   ST &B5 &0A &03
BA   17   CR     11/48   TR  5   CH  6   ST &B5 &0A &04
BA   17   CR     23/96   TR  5   CH  6   ST &B5 &0A &05
BA   17   CR       1/4   TR  1   CH  1   NT  A--         11/96
BA   17   CR       1/4   TR  5   CH  6   ST &B5 &0A &06
BA   17   CR       1/4   TR  5   CH  6   NT  A--         23/96
BA   17   CR       1/4   TR  9   CH 10   NT  G#--        23/96
BA   17   CR       1/4   TR  9   CH 10   NT  B---        23/96
BA   17   CR       1/4   TR  9   CH 10   NT  C--         23/96
BA   17   CR     25/96   TR  5   CH  6   ST &B5 &0A &07
BA   17   CR     13/48   TR  5   CH  6   ST &B5 &0A &09
BA   17   CR      9/32   TR  5   CH  6   ST &B5 &0A &0A
BA   17   CR      7/24   TR  5   CH  6   ST &B5 &0A &0C
BA   17   CR     29/96   TR  5   CH  6   ST &B5 &0A &0E
BA   17   CR      5/16   TR  5   CH  6   ST &B5 &0A &10
BA   17   CR     31/96   TR  5   CH  6   ST &B5 &0A &12
BA   17   CR       1/3   TR  5   CH  6   ST &B5 &0A &14
BA   17   CR     11/32   TR  5   CH  6   ST &B5 &0A &16
BA   17   CR     17/48   TR  5   CH  6   ST &B5 &0A &19
BA   17   CR     35/96   TR  5   CH  6   ST &B5 &0A &1B
BA   17   CR       3/8   TR  5   CH  6   ST &B5 &0A &1E
BA   17   CR     37/96   TR  5   CH  6   ST &B5 &0A &20
BA   17   CR     19/48   TR  5   CH  6   ST &B5 &0A &23
BA   17   CR     13/32   TR  5   CH  6   ST &B5 &0A &26
BA   17   CR      5/12   TR  5   CH  6   ST &B5 &0A &29
BA   17   CR     41/96   TR  5   CH  6   ST &B5 &0A &2B
BA   17   CR      7/16   TR  5   CH  6   ST &B5 &0A &2E
BA   17   CR     43/96   TR  5   CH  6   ST &B5 &0A &31
BA   17   CR     11/24   TR  5   CH  6   ST &B5 &0A &34
BA   17   CR     15/32   TR  5   CH  6   ST &B5 &0A &37
BA   17   CR     23/48   TR  5   CH  6   ST &B5 &0A &3A
BA   17   CR     47/96   TR  5   CH  6   ST &B5 &0A &3D
BA   17   CR       1/2   TR  1   CH  1   NT  A---        11/96
BA   17   CR       1/2   TR  5   CH  6   ST &B5 &0A &40
BA   17   CR       1/2   TR  5   CH  6   NT  A---        47/96
BA   17   CR       1/2   TR  9   CH 10   NT  F#--        23/96
BA   17   CR       1/2   TR  9   CH 10   NT  G---        23/96
BA   17   CR       1/2   TR  9   CH 10   NT  E--         23/96
BA   17   CR     49/96   TR  5   CH  6   ST &B5 &0A &43
BA   17   CR     25/48   TR  5   CH  6   ST &B5 &0A &46
BA   17   CR     17/32   TR  5   CH  6   ST &B5 &0A &49
BA   17   CR     13/24   TR  5   CH  6   ST &B5 &0A &4C
BA   17   CR     53/96   TR  5   CH  6   ST &B5 &0A &4F
BA   17   CR      9/16   TR  5   CH  6   ST &B5 &0A &52
BA   17   CR     55/96   TR  5   CH  6   ST &B5 &0A &55
BA   17   CR      7/12   TR  5   CH  6   ST &B5 &0A &57
BA   17   CR     19/32   TR  5   CH  6   ST &B5 &0A &5A
BA   17   CR     29/48   TR  5   CH  6   ST &B5 &0A &5D
BA   17   CR     59/96   TR  5   CH  6   ST &B5 &0A &60
BA   17   CR       5/8   TR  5   CH  6   ST &B5 &0A &62
BA   17   CR     61/96   TR  5   CH  6   ST &B5 &0A &65
BA   17   CR     31/48   TR  5   CH  6   ST &B5 &0A &67
BA   17   CR     21/32   TR  5   CH  6   ST &B5 &0A &6A
BA   17   CR       2/3   TR  5   CH  6   ST &B5 &0A &6C
BA   17   CR     65/96   TR  5   CH  6   ST &B5 &0A &6E
BA   17   CR     11/16   TR  5   CH  6   ST &B5 &0A &70
BA   17   CR     67/96   TR  5   CH  6   ST &B5 &0A &72
BA   17   CR     17/24   TR  5   CH  6   ST &B5 &0A &74
BA   17   CR     23/32   TR  5   CH  6   ST &B5 &0A &76
BA   17   CR     35/48   TR  5   CH  6   ST &B5 &0A &77
BA   17   CR     71/96   TR  5   CH  6   ST &B5 &0A &79
BA   17   CR       3/4   TR  5   CH  6   ST &B5 &0A &7A
BA   17   CR       3/4   TR  9   CH 10   NT  G#--        23/96
BA   17   CR       3/4   TR  9   CH 10   NT  B---        23/96
BA   17   CR       3/4   TR  9   CH 10   NT  C--         23/96
BA   17   CR     73/96   TR  5   CH  6   ST &B5 &0A &7B
BA   17   CR     37/48   TR  5   CH  6   ST &B5 &0A &7C
BA   17   CR     25/32   TR  5   CH  6   ST &B5 &0A &7D
BA   17   CR     19/24   TR  5   CH  6   ST &B5 &0A &7E
BA   17   CR     77/96   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR     13/16   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR     79/96   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR       7/8   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR     85/96   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR     43/48   TR  5   CH  6   ST &B5 &0A &7E
BA   17   CR     29/32   TR  5   CH  6   ST &B5 &0A &7D
BA   17   CR     11/12   TR  5   CH  6   ST &B5 &0A &7C
BA   17   CR     89/96   TR  5   CH  6   ST &B5 &0A &7B
BA   17   CR     15/16   TR  5   CH  6   ST &B5 &0A &7A
BA   17   CR     91/96   TR  5   CH  6   ST &B5 &0A &79
BA   17   CR     23/24   TR  5   CH  6   ST &B5 &0A &77
BA   17   CR     31/32   TR  5   CH  6   ST &B5 &0A &76
BA   17   CR     47/48   TR  5   CH  6   ST &B5 &0A &74
BA   17   CR     95/96   TR  5   CH  6   ST &B5 &0A &72
BA   17   CR         1   TR  1   CH  1   NT  A--         11/96
BA   17   CR         1   TR  5   CH  6   ST &B5 &0A &70
BA   17   CR         1   TR  5   CH  6   NT  A--         23/96
BA   17   CR         1   TR  9   CH 10   NT  F#--        23/96
BA   17   CR         1   TR  9   CH 10   NT  G---        23/96
BA   17   CR         1   TR  9   CH 10   NT  E--         23/96
BA   17   CR    1+1/96   TR  5   CH  6   ST &B5 &0A &6E
BA   17   CR    1+1/48   TR  5   CH  6   ST &B5 &0A &6C
BA   17   CR    1+1/32   TR  5   CH  6   ST &B5 &0A &6A
BA   17   CR    1+1/24   TR  5   CH  6   ST &B5 &0A &67
BA   17   CR    1+5/96   TR  5   CH  6   ST &B5 &0A &65
BA   17   CR    1+1/16   TR  5   CH  6   ST &B5 &0A &62
BA   17   CR    1+7/96   TR  5   CH  6   ST &B5 &0A &60
BA   17   CR    1+1/12   TR  5   CH  6   ST &B5 &0A &5D
BA   17   CR    1+3/32   TR  5   CH  6   ST &B5 &0A &5A
BA   17   CR    1+5/48   TR  5   CH  6   ST &B5 &0A &57
BA   17   CR   1+11/96   TR  5   CH  6   ST &B5 &0A &55
BA   17   CR     1+1/8   TR  5   CH  6   ST &B5 &0A &52
BA   17   CR   1+13/96   TR  5   CH  6   ST &B5 &0A &4F
BA   17   CR    1+7/48   TR  5   CH  6   ST &B5 &0A &4C
BA   17   CR    1+5/32   TR  5   CH  6   ST &B5 &0A &49
BA   17   CR     1+1/6   TR  5   CH  6   ST &B5 &0A &46
BA   17   CR   1+17/96   TR  5   CH  6   ST &B5 &0A &43
BA   17   CR    1+3/16   TR  5   CH  6   ST &B5 &0A &40
BA   17   CR   1+19/96   TR  5   CH  6   ST &B5 &0A &3D
BA   17   CR    1+5/24   TR  5   CH  6   ST &B5 &0A &3A
BA   17   CR    1+7/32   TR  5   CH  6   ST &B5 &0A &37
BA   17   CR   1+11/48   TR  5   CH  6   ST &B5 &0A &34
BA   17   CR   1+23/96   TR  5   CH  6   ST &B5 &0A &31
BA   17   CR     1+1/4   TR  1   CH  1   NT  A---        11/96
BA   17   CR     1+1/4   TR  5   CH  6   ST &B5 &0A &2E
BA   17   CR     1+1/4   TR  5   CH  6   NT  A---        47/96
BA   17   CR     1+1/4   TR  9   CH 10   NT  G#--        23/96
BA   17   CR     1+1/4   TR  9   CH 10   NT  B---        23/96
BA   17   CR     1+1/4   TR  9   CH 10   NT  C--         23/96
BA   17   CR   1+25/96   TR  5   CH  6   ST &B5 &0A &2B
BA   17   CR   1+13/48   TR  5   CH  6   ST &B5 &0A &29
BA   17   CR    1+9/32   TR  5   CH  6   ST &B5 &0A &26
BA   17   CR    1+7/24   TR  5   CH  6   ST &B5 &0A &23
BA   17   CR   1+29/96   TR  5   CH  6   ST &B5 &0A &20
BA   17   CR    1+5/16   TR  5   CH  6   ST &B5 &0A &1E
BA   17   CR   1+31/96   TR  5   CH  6   ST &B5 &0A &1B
BA   17   CR     1+1/3   TR  5   CH  6   ST &B5 &0A &19
BA   17   CR   1+11/32   TR  5   CH  6   ST &B5 &0A &16
BA   17   CR   1+17/48   TR  5   CH  6   ST &B5 &0A &14
BA   17   CR   1+35/96   TR  5   CH  6   ST &B5 &0A &12
BA   17   CR     1+3/8   TR  5   CH  6   ST &B5 &0A &10
BA   17   CR   1+37/96   TR  5   CH  6   ST &B5 &0A &0E
BA   17   CR   1+19/48   TR  5   CH  6   ST &B5 &0A &0C
BA   17   CR   1+13/32   TR  5   CH  6   ST &B5 &0A &0A
BA   17   CR    1+5/12   TR  5   CH  6   ST &B5 &0A &09
BA   17   CR   1+41/96   TR  5   CH  6   ST &B5 &0A &07
BA   17   CR    1+7/16   TR  5   CH  6   ST &B5 &0A &06
BA   17   CR   1+43/96   TR  5   CH  6   ST &B5 &0A &05
BA   17   CR   1+11/24   TR  5   CH  6   ST &B5 &0A &04
BA   17   CR   1+15/32   TR  5   CH  6   ST &B5 &0A &03
BA   17   CR   1+23/48   TR  5   CH  6   ST &B5 &0A &02
BA   17   CR   1+47/96   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR     1+1/2   TR  4   CH  5   NT  Eb'         47/96
BA   17   CR     1+1/2   TR  4   CH  5   NT  Eb          47/96
BA   17   CR     1+1/2   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR     1+1/2   TR  7   CH  8   NT  Eb          47/96
BA   17   CR     1+1/2   TR  7   CH  8   NT  Eb'         47/96
BA   17   CR     1+1/2   TR  8   CH  9   NT  Eb'         47/96
BA   17   CR     1+1/2   TR  8   CH  9   NT  Eb          47/96
BA   17   CR     1+1/2   TR  9   CH 10   NT  G#--        23/96
BA   17   CR     1+1/2   TR  9   CH 10   NT  B---        23/96
BA   17   CR     1+1/2   TR  9   CH 10   NT  C--         23/96
BA   17   CR   1+49/96   TR  5   CH  6   ST &B5 &0A &00
BA   17   CR    1+9/16   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR   1+55/96   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR    1+7/12   TR  5   CH  6   ST &B5 &0A &02
BA   17   CR   1+19/32   TR  5   CH  6   ST &B5 &0A &03
BA   17   CR   1+29/48   TR  5   CH  6   ST &B5 &0A &04
BA   17   CR   1+59/96   TR  5   CH  6   ST &B5 &0A &05
BA   17   CR     1+5/8   TR  5   CH  6   ST &B5 &0A &06
BA   17   CR   1+61/96   TR  5   CH  6   ST &B5 &0A &07
BA   17   CR   1+31/48   TR  5   CH  6   ST &B5 &0A &09
BA   17   CR   1+21/32   TR  5   CH  6   ST &B5 &0A &0A
BA   17   CR     1+2/3   TR  5   CH  6   ST &B5 &0A &0C
BA   17   CR   1+65/96   TR  5   CH  6   ST &B5 &0A &0E
BA   17   CR   1+11/16   TR  5   CH  6   ST &B5 &0A &10
BA   17   CR   1+67/96   TR  5   CH  6   ST &B5 &0A &12
BA   17   CR   1+17/24   TR  5   CH  6   ST &B5 &0A &14
BA   17   CR   1+23/32   TR  5   CH  6   ST &B5 &0A &16
BA   17   CR   1+35/48   TR  5   CH  6   ST &B5 &0A &19
BA   17   CR   1+71/96   TR  5   CH  6   ST &B5 &0A &1B
BA   17   CR     1+3/4   TR  1   CH  1   NT  A---        11/96
BA   17   CR     1+3/4   TR  5   CH  6   ST &B5 &0A &1E
BA   17   CR     1+3/4   TR  5   CH  6   NT  A---        47/96
BA   17   CR     1+3/4   TR  9   CH 10   NT  F#--        23/96
BA   17   CR     1+3/4   TR  9   CH 10   NT  G---        23/96
BA   17   CR     1+3/4   TR  9   CH 10   NT  E--         23/96
BA   17   CR   1+73/96   TR  5   CH  6   ST &B5 &0A &20
BA   17   CR   1+37/48   TR  5   CH  6   ST &B5 &0A &23
BA   17   CR   1+25/32   TR  5   CH  6   ST &B5 &0A &26
BA   17   CR   1+19/24   TR  5   CH  6   ST &B5 &0A &29
BA   17   CR   1+77/96   TR  5   CH  6   ST &B5 &0A &2B
BA   17   CR   1+13/16   TR  5   CH  6   ST &B5 &0A &2E
BA   17   CR   1+79/96   TR  5   CH  6   ST &B5 &0A &31
BA   17   CR     1+5/6   TR  5   CH  6   ST &B5 &0A &34
BA   17   CR   1+27/32   TR  5   CH  6   ST &B5 &0A &37
BA   17   CR   1+41/48   TR  5   CH  6   ST &B5 &0A &3A
BA   17   CR   1+83/96   TR  5   CH  6   ST &B5 &0A &3D
BA   17   CR     1+7/8   TR  5   CH  6   ST &B5 &0A &40
BA   17   CR   1+85/96   TR  5   CH  6   ST &B5 &0A &43
BA   17   CR   1+43/48   TR  5   CH  6   ST &B5 &0A &46
BA   17   CR   1+29/32   TR  5   CH  6   ST &B5 &0A &49
BA   17   CR   1+11/12   TR  5   CH  6   ST &B5 &0A &4C
BA   17   CR   1+89/96   TR  5   CH  6   ST &B5 &0A &4F
BA   17   CR   1+15/16   TR  5   CH  6   ST &B5 &0A &52
BA   17   CR   1+91/96   TR  5   CH  6   ST &B5 &0A &55
BA   17   CR   1+23/24   TR  5   CH  6   ST &B5 &0A &57
BA   17   CR   1+31/32   TR  5   CH  6   ST &B5 &0A &5A
BA   17   CR   1+47/48   TR  5   CH  6   ST &B5 &0A &5D
BA   17   CR   1+95/96   TR  5   CH  6   ST &B5 &0A &60
BA   17   CR         2   TR  4   CH  5   NT  F#'       1+47/96
BA   17   CR         2   TR  4   CH  5   NT  F#        1+47/96
BA   17   CR         2   TR  5   CH  6   ST &B5 &0A &62
BA   17   CR         2   TR  7   CH  8   NT  F#        1+47/96
BA   17   CR         2   TR  7   CH  8   NT  F#'       1+47/96
BA   17   CR         2   TR  8   CH  9   NT  F#'       1+47/96
BA   17   CR         2   TR  8   CH  9   NT  F#        1+47/96
BA   17   CR    2+1/96   TR  5   CH  6   ST &B5 &0A &65
BA   17   CR    2+1/48   TR  5   CH  6   ST &B5 &0A &67
BA   17   CR    2+1/32   TR  5   CH  6   ST &B5 &0A &6A
BA   17   CR    2+1/24   TR  5   CH  6   ST &B5 &0A &6C
BA   17   CR    2+5/96   TR  5   CH  6   ST &B5 &0A &6E
BA   17   CR    2+1/16   TR  5   CH  6   ST &B5 &0A &70
BA   17   CR    2+7/96   TR  5   CH  6   ST &B5 &0A &72
BA   17   CR    2+1/12   TR  5   CH  6   ST &B5 &0A &74
BA   17   CR    2+3/32   TR  5   CH  6   ST &B5 &0A &76
BA   17   CR    2+5/48   TR  5   CH  6   ST &B5 &0A &77
BA   17   CR   2+11/96   TR  5   CH  6   ST &B5 &0A &79
BA   17   CR     2+1/8   TR  5   CH  6   ST &B5 &0A &7A
BA   17   CR   2+13/96   TR  5   CH  6   ST &B5 &0A &7B
BA   17   CR    2+7/48   TR  5   CH  6   ST &B5 &0A &7C
BA   17   CR    2+5/32   TR  5   CH  6   ST &B5 &0A &7D
BA   17   CR     2+1/6   TR  5   CH  6   ST &B5 &0A &7E
BA   17   CR   2+17/96   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR    2+3/16   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR   2+19/96   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR     2+1/4   TR  1   CH  1   NT  A--         11/96
BA   17   CR     2+1/4   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR     2+1/4   TR  5   CH  6   NT  A--         23/96
BA   17   CR     2+1/4   TR  9   CH 10   NT  G#--        23/96
BA   17   CR     2+1/4   TR  9   CH 10   NT  B---        23/96
BA   17   CR     2+1/4   TR  9   CH 10   NT  C--         23/96
BA   17   CR   2+25/96   TR  5   CH  6   ST &B5 &0A &7F
BA   17   CR   2+13/48   TR  5   CH  6   ST &B5 &0A &7E
BA   17   CR    2+9/32   TR  5   CH  6   ST &B5 &0A &7D
BA   17   CR    2+7/24   TR  5   CH  6   ST &B5 &0A &7C
BA   17   CR   2+29/96   TR  5   CH  6   ST &B5 &0A &7B
BA   17   CR    2+5/16   TR  5   CH  6   ST &B5 &0A &7A
BA   17   CR   2+31/96   TR  5   CH  6   ST &B5 &0A &79
BA   17   CR     2+1/3   TR  5   CH  6   ST &B5 &0A &77
BA   17   CR   2+11/32   TR  5   CH  6   ST &B5 &0A &76
BA   17   CR   2+17/48   TR  5   CH  6   ST &B5 &0A &74
BA   17   CR   2+35/96   TR  5   CH  6   ST &B5 &0A &72
BA   17   CR     2+3/8   TR  5   CH  6   ST &B5 &0A &70
BA   17   CR   2+37/96   TR  5   CH  6   ST &B5 &0A &6E
BA   17   CR   2+19/48   TR  5   CH  6   ST &B5 &0A &6C
BA   17   CR   2+13/32   TR  5   CH  6   ST &B5 &0A &6A
BA   17   CR    2+5/12   TR  5   CH  6   ST &B5 &0A &67
BA   17   CR   2+41/96   TR  5   CH  6   ST &B5 &0A &65
BA   17   CR    2+7/16   TR  5   CH  6   ST &B5 &0A &62
BA   17   CR   2+43/96   TR  5   CH  6   ST &B5 &0A &60
BA   17   CR   2+11/24   TR  5   CH  6   ST &B5 &0A &5D
BA   17   CR   2+15/32   TR  5   CH  6   ST &B5 &0A &5A
BA   17   CR   2+23/48   TR  5   CH  6   ST &B5 &0A &57
BA   17   CR   2+47/96   TR  5   CH  6   ST &B5 &0A &55
BA   17   CR     2+1/2   TR  1   CH  1   NT  A---        11/96
BA   17   CR     2+1/2   TR  5   CH  6   ST &B5 &0A &52
BA   17   CR     2+1/2   TR  5   CH  6   NT  A---        47/96
BA   17   CR     2+1/2   TR  9   CH 10   NT  G#--        23/96
BA   17   CR     2+1/2   TR  9   CH 10   NT  B---        23/96
BA   17   CR     2+1/2   TR  9   CH 10   NT  C--         23/96
BA   17   CR   2+49/96   TR  5   CH  6   ST &B5 &0A &4F
BA   17   CR   2+25/48   TR  5   CH  6   ST &B5 &0A &4C
BA   17   CR   2+17/32   TR  5   CH  6   ST &B5 &0A &49
BA   17   CR   2+13/24   TR  5   CH  6   ST &B5 &0A &46
BA   17   CR   2+53/96   TR  5   CH  6   ST &B5 &0A &43
BA   17   CR    2+9/16   TR  5   CH  6   ST &B5 &0A &40
BA   17   CR   2+55/96   TR  5   CH  6   ST &B5 &0A &3D
BA   17   CR    2+7/12   TR  5   CH  6   ST &B5 &0A &3A
BA   17   CR   2+19/32   TR  5   CH  6   ST &B5 &0A &37
BA   17   CR   2+29/48   TR  5   CH  6   ST &B5 &0A &34
BA   17   CR   2+59/96   TR  5   CH  6   ST &B5 &0A &31
BA   17   CR     2+5/8   TR  5   CH  6   ST &B5 &0A &2E
BA   17   CR   2+61/96   TR  5   CH  6   ST &B5 &0A &2B
BA   17   CR   2+31/48   TR  5   CH  6   ST &B5 &0A &29
BA   17   CR   2+21/32   TR  5   CH  6   ST &B5 &0A &26
BA   17   CR     2+2/3   TR  5   CH  6   ST &B5 &0A &23
BA   17   CR   2+65/96   TR  5   CH  6   ST &B5 &0A &20
BA   17   CR   2+11/16   TR  5   CH  6   ST &B5 &0A &1E
BA   17   CR   2+67/96   TR  5   CH  6   ST &B5 &0A &1B
BA   17   CR   2+17/24   TR  5   CH  6   ST &B5 &0A &19
BA   17   CR   2+23/32   TR  5   CH  6   ST &B5 &0A &16
BA   17   CR   2+35/48   TR  5   CH  6   ST &B5 &0A &14
BA   17   CR   2+71/96   TR  5   CH  6   ST &B5 &0A &12
BA   17   CR     2+3/4   TR  5   CH  6   ST &B5 &0A &10
BA   17   CR   2+73/96   TR  5   CH  6   ST &B5 &0A &0E
BA   17   CR   2+37/48   TR  5   CH  6   ST &B5 &0A &0C
BA   17   CR   2+25/32   TR  5   CH  6   ST &B5 &0A &0A
BA   17   CR   2+19/24   TR  5   CH  6   ST &B5 &0A &09
BA   17   CR   2+77/96   TR  5   CH  6   ST &B5 &0A &07
BA   17   CR   2+13/16   TR  5   CH  6   ST &B5 &0A &06
BA   17   CR   2+79/96   TR  5   CH  6   ST &B5 &0A &05
BA   17   CR     2+5/6   TR  5   CH  6   ST &B5 &0A &04
BA   17   CR   2+27/32   TR  5   CH  6   ST &B5 &0A &03
BA   17   CR   2+41/48   TR  5   CH  6   ST &B5 &0A &02
BA   17   CR   2+83/96   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR     2+7/8   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR   2+85/96   TR  5   CH  6   ST &B5 &0A &00
BA   17   CR   2+15/16   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR   2+91/96   TR  5   CH  6   ST &B5 &0A &01
BA   17   CR   2+23/24   TR  5   CH  6   ST &B5 &0A &02
BA   17   CR   2+31/32   TR  5   CH  6   ST &B5 &0A &03
BA   17   CR   2+47/48   TR  5   CH  6   ST &B5 &0A &04
BA   17   CR   2+95/96   TR  5   CH  6   ST &B5 &0A &05
BA   17   CR         3   TR  1   CH  1   NT  A---        11/96
BA   17   CR         3   TR  5   CH  6   ST &B5 &0A &06
BA   17   CR         3   TR  5   CH  6   NT  A---        47/96
BA   17   CR         3   TR  9   CH 10   NT  F#--        23/96
BA   17   CR         3   TR  9   CH 10   NT  G---        23/96
BA   17   CR         3   TR  9   CH 10   NT  E--         23/96
BA   17   CR    3+1/96   TR  5   CH  6   ST &B5 &0A &07
BA   17   CR    3+1/48   TR  5   CH  6   ST &B5 &0A &09
BA   17   CR    3+1/32   TR  5   CH  6   ST &B5 &0A &0A
BA   17   CR    3+1/24   TR  5   CH  6   ST &B5 &0A &0C
BA   17   CR    3+5/96   TR  5   CH  6   ST &B5 &0A &0E
BA   17   CR    3+1/16   TR  5   CH  6   ST &B5 &0A &10
BA   17   CR    3+7/96   TR  5   CH  6   ST &B5 &0A &12
BA   17   CR    3+1/12   TR  5   CH  6   ST &B5 &0A &14
BA   17   CR    3+3/32   TR  5   CH  6   ST &B5 &0A &16
BA   17   CR    3+5/48   TR  5   CH  6   ST &B5 &0A &19
BA   17   CR   3+11/96   TR  5   CH  6   ST &B5 &0A &1B
BA   17   CR     3+1/8   TR  5   CH  6   ST &B5 &0A &1E
BA   17   CR   3+13/96   TR  5   CH  6   ST &B5 &0A &20
BA   17   CR    3+7/48   TR  5   CH  6   ST &B5 &0A &23
BA   17   CR    3+5/32   TR  5   CH  6   ST &B5 &0A &26
BA   17   CR     3+1/6   TR  5   CH  6   ST &B5 &0A &29
BA   17   CR   3+17/96   TR  5   CH  6   ST &B5 &0A &2B
BA   17   CR    3+3/16   TR  5   CH  6   ST &B5 &0A &2E
BA   17   CR   3+19/96   TR  5   CH  6   ST &B5 &0A &31
BA   17   CR    3+5/24   TR  5   CH  6   ST &B5 &0A &34
BA   17   CR    3+7/32   TR  5   CH  6   ST &B5 &0A &37
BA   17   CR   3+11/48   TR  5   CH  6   ST &B5 &0A &3A
BA   17   CR   3+23/96   TR  5   CH  6   ST &B5 &0A &3D
BA   17   CR     3+1/4   TR  5   CH  6   ST &B5 &0A &40
BA   17   CR     3+1/4   TR  9   CH 10   NT  G#--        23/96
BA   17   CR     3+1/4   TR  9   CH 10   NT  B---        23/96
BA   17   CR     3+1/4   TR  9   CH 10   NT  C--         23/96
BA   17   CR   3+25/96   TR  5   CH  6   ST &B5 &0A &43
BA   17   CR   3+13/48   TR  5   CH  6   ST &B5 &0A &46
BA   17   CR    3+9/32   TR  5   CH  6   ST &B5 &0A &49
BA   17   CR    3+7/24   TR  5   CH  6   ST &B5 &0A &4C
BA   17   CR   3+29/96   TR  5   CH  6   ST &B5 &0A &4F
BA   17   CR    3+5/16   TR  5   CH  6   ST &B5 &0A &52
BA   17   CR   3+31/96   TR  5   CH  6   ST &B5 &0A &55
BA   17   CR     3+1/3   TR  5   CH  6   ST &B5 &0A &57
BA   17   CR   3+11/32   TR  5   CH  6   ST &B5 &0A &5A
BA   17   CR   3+17/48   TR  5   CH  6   ST &B5 &0A &5D
BA   17   CR   3+35/96   TR  5   CH  6   ST &B5 &0A &60
BA   17   CR     3+3/8   TR  5   CH  6   ST &B5 &0A &62
BA   17   CR   3+37/96   TR  5   CH  6   ST &B5 &0A &65
BA   17   CR   3+19/48   TR  5   CH  6   ST &B5 &0A &67
BA   17   CR   3+13/32   TR  5   CH  6   ST &B5 &0A &6A
BA   17   CR    3+5/12   TR  5   CH  6   ST &B5 &0A &6C
BA   17   CR   3+41/96   TR  5   CH  6   ST &B5 &0A &6E
BA   17   CR    3+7/16   TR  5   CH  6   ST &B5 &0A &70
BA   17   CR   3+43/96   TR  5   CH  6   ST &B5 &0A &72
BA   17   CR   3+11/24   TR  5   CH  6   ST &B5 &0A &74
BA   17   CR   3+15/32   TR  5   CH  6   ST &B5 &0A &76
BA   17   CR   3+23/48   TR  5   CH  6   ST &B5 &0A &77
BA   17   CR   3+47/96   TR  5   CH  6   ST &B5 &0A &79
BA   17   CR     3+1/2   TR  1   CH  1   NT  A---        11/96
BA   17   CR     3+1/2   TR  4   CH  5   NT  F'          47/96
BA   17   CR     3+1/2   TR  4   CH  5   NT  F           47/96
BA   17   CR     3+1/2   TR  5   CH  6   ST &B5 &0A &7A
BA   17   CR     3+1/2   TR  5   CH  6   NT  A---        47/96
