format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 119
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out"
BA   10   CR   3+43/48   TR  4   CH  4   Channel volume 51
BA   10   CR   3+29/32   TR  4   CH  4   Channel volume 51
BA   10   CR   3+11/12   TR  4   CH  4   Channel volume 51
BA   10   CR   3+89/96   TR  4   CH  4   Channel volume 51
BA   10   CR   3+15/16   TR  1   CH  1   Channel volume 118
BA   10   CR   3+15/16   TR  4   CH  4   Channel volume 51
BA   10   CR   3+15/16   TR 12   CH 14   Channel volume 57
BA   10   CR   3+91/96   TR  4   CH  4   Channel volume 51
BA   10   CR   3+23/24   TR  4   CH  4   Channel volume 52
BA   10   CR   3+31/32   TR  4   CH  4   Channel volume 52
BA   10   CR   3+47/48   TR  4   CH  4   Channel volume 52
BA   10   CR   3+95/96   TR  4   CH  4   Channel volume 52

BA   11   CR         0   TR  4   CH  4   Channel volume 52
BA   11   CR         0   TR  5   CH  6   NT  C#''        23/48   von=91   voff=0
BA   11   CR         0   TR  6   CH  9   NT  C#'       2+47/48   von=94   voff=0
BA   11   CR         0   TR  9   CH 10   NT  D--          1/16   von=93   voff=0
BA   11   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   11   CR         0   TR 11   CH 15   NT  B---        47/96   voff=0
BA   11   CR      1/96   TR  4   CH  4   Channel volume 52
BA   11   CR      1/48   TR  4   CH  4   Channel volume 52
BA   11   CR      1/32   TR  4   CH  4   Channel volume 53
BA   11   CR      1/24   TR  4   CH  4   Channel volume 53
BA   11   CR      1/24   TR 12   CH 14   Channel volume 58
BA   11   CR      5/96   TR  4   CH  4   Channel volume 53
BA   11   CR      1/16   TR  4   CH  4   Channel volume 53
BA   11   CR      7/96   TR  4   CH  4   Channel volume 53
BA   11   CR      1/12   TR  4   CH  4   Channel volume 53
BA   11   CR      3/32   TR  4   CH  4   Channel volume 53
BA   11   CR      5/48   TR  4   CH  4   Channel volume 53
BA   11   CR     11/96   TR  4   CH  4   Channel volume 54
BA   11   CR       1/8   TR  4   CH  4   Channel volume 54
BA   11   CR     13/96   TR  4   CH  4   Channel volume 54
BA   11   CR      7/48   TR  4   CH  4   Channel volume 54
BA   11   CR      5/32   TR  4   CH  4   Channel volume 54
BA   11   CR      5/32   TR 12   CH 14   Channel volume 59
BA   11   CR       1/6   TR  4   CH  4   Channel volume 54
BA   11   CR     17/96   TR  4   CH  4   Channel volume 54
BA   11   CR      3/16   TR  4   CH  4   Channel volume 55
BA   11   CR     19/96   TR  4   CH  4   Channel volume 55
BA   11   CR      5/24   TR  4   CH  4   Channel volume 55
BA   11   CR      7/32   TR  4   CH  4   Channel volume 55
BA   11   CR     11/48   TR  4   CH  4   Channel volume 55
BA   11   CR     23/96   TR  4   CH  4   Channel volume 55
BA   11   CR       1/4   TR  4   CH  4   Channel volume 55
BA   11   CR     25/96   TR  4   CH  4   Channel volume 56
BA   11   CR     25/96   TR 12   CH 14   Channel volume 60
BA   11   CR     13/48   TR  4   CH  4   Channel volume 56
BA   11   CR      9/32   TR  4   CH  4   Channel volume 56
BA   11   CR      7/24   TR  4   CH  4   Channel volume 56
BA   11   CR     29/96   TR  4   CH  4   Channel volume 56
BA   11   CR      5/16   TR  4   CH  4   Channel volume 56
BA   11   CR     31/96   TR  4   CH  4   Channel volume 56
BA   11   CR       1/3   TR  4   CH  4   Channel volume 56
BA   11   CR     11/32   TR  4   CH  4   Channel volume 57
BA   11   CR     17/48   TR  4   CH  4   Channel volume 57
BA   11   CR     35/96   TR  4   CH  4   Channel volume 57
BA   11   CR     35/96   TR 12   CH 14   Channel volume 61
BA   11   CR       3/8   TR  4   CH  4   Channel volume 57
BA   11   CR     37/96   TR  4   CH  4   Channel volume 57
BA   11   CR     19/48   TR  4   CH  4   Channel volume 57
BA   11   CR     13/32   TR  4   CH  4   Channel volume 57
BA   11   CR      5/12   TR  4   CH  4   Channel volume 58
BA   11   CR     41/96   TR  4   CH  4   Channel volume 58
BA   11   CR      7/16   TR  4   CH  4   Channel volume 58
BA   11   CR     43/96   TR  4   CH  4   Channel volume 58
BA   11   CR     11/24   TR  4   CH  4   Channel volume 58
BA   11   CR     15/32   TR  4   CH  4   Channel volume 58
BA   11   CR     23/48   TR  4   CH  4   Channel volume 58
BA   11   CR     23/48   TR 12   CH 14   Channel volume 62
BA   11   CR     47/96   TR  4   CH  4   Channel volume 58
BA   11   CR       1/2   TR  4   CH  4   Channel volume 59
BA   11   CR       1/2   TR  5   CH  6   NT  Eb'         23/48   von=94   voff=0
BA   11   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA   11   CR     49/96   TR  4   CH  4   Channel volume 59
BA   11   CR     25/48   TR  4   CH  4   Channel volume 59
BA   11   CR     17/32   TR  4   CH  4   Channel volume 59
BA   11   CR     13/24   TR  4   CH  4   Channel volume 59
BA   11   CR     53/96   TR  4   CH  4   Channel volume 59
BA   11   CR      9/16   TR  4   CH  4   Channel volume 59
BA   11   CR     55/96   TR  4   CH  4   Channel volume 60
BA   11   CR      7/12   TR  4   CH  4   Channel volume 60
BA   11   CR      7/12   TR 12   CH 14   Channel volume 63
BA   11   CR     19/32   TR  4   CH  4   Channel volume 60
BA   11   CR     29/48   TR  4   CH  4   Channel volume 60
BA   11   CR     59/96   TR  4   CH  4   Channel volume 60
BA   11   CR       5/8   TR  1   CH  1   Channel volume 117
BA   11   CR       5/8   TR  4   CH  4   Channel volume 60
BA   11   CR     61/96   TR  4   CH  4   Channel volume 60
BA   11   CR     31/48   TR  4   CH  4   Channel volume 60
BA   11   CR     21/32   TR  4   CH  4   Channel volume 61
BA   11   CR       2/3   TR  4   CH  4   Channel volume 61
BA   11   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   11   CR     65/96   TR  4   CH  4   Channel volume 61
BA   11   CR     11/16   TR  4   CH  4   Channel volume 61
BA   11   CR     11/16   TR 12   CH 14   Channel volume 64
BA   11   CR     67/96   TR  4   CH  4   Channel volume 61
BA   11   CR     17/24   TR  4   CH  4   Channel volume 61
BA   11   CR     23/32   TR  4   CH  4   Channel volume 61
BA   11   CR     35/48   TR  4   CH  4   Channel volume 62
BA   11   CR     71/96   TR  4   CH  4   Channel volume 62
BA   11   CR       3/4   TR  4   CH  4   Channel volume 62
BA   11   CR     73/96   TR  4   CH  4   Channel volume 62
BA   11   CR     37/48   TR  4   CH  4   Channel volume 62
BA   11   CR     25/32   TR  4   CH  4   Channel volume 62
BA   11   CR     19/24   TR  4   CH  4   Channel volume 62
BA   11   CR     77/96   TR  4   CH  4   Channel volume 62
BA   11   CR     77/96   TR 12   CH 14   Channel volume 65
BA   11   CR     13/16   TR  4   CH  4   Channel volume 63
BA   11   CR     79/96   TR  4   CH  4   Channel volume 63
BA   11   CR       5/6   TR  4   CH  4   Channel volume 63
BA   11   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   11   CR     27/32   TR  4   CH  4   Channel volume 63
BA   11   CR     41/48   TR  4   CH  4   Channel volume 63
BA   11   CR     83/96   TR  4   CH  4   Channel volume 63
BA   11   CR       7/8   TR  4   CH  4   Channel volume 63
BA   11   CR     85/96   TR  4   CH  4   Channel volume 64
BA   11   CR     43/48   TR  4   CH  4   Channel volume 64
BA   11   CR     29/32   TR  4   CH  4   Channel volume 64
BA   11   CR     29/32   TR 12   CH 14   Channel volume 66
BA   11   CR     11/12   TR  4   CH  4   Channel volume 64
BA   11   CR     89/96   TR  4   CH  4   Channel volume 64
BA   11   CR     15/16   TR  4   CH  4   Channel volume 64
BA   11   CR     91/96   TR  4   CH  4   Channel volume 64
BA   11   CR     23/24   TR  4   CH  4   Channel volume 64
BA   11   CR     31/32   TR  4   CH  4   Channel volume 65
BA   11   CR     47/48   TR  4   CH  4   Channel volume 65
BA   11   CR     95/96   TR  4   CH  4   Channel volume 65
BA   11   CR         1   TR  4   CH  4   Channel volume 65
BA   11   CR         1   TR  5   CH  6   NT  B'          23/48   von=97   voff=0
BA   11   CR         1   TR  6   CH  9   NT  B         2+47/48   von=102   voff=0
BA   11   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   11   CR         1   TR  9   CH 10   NT  D--          1/16   von=64   voff=0
BA   11   CR         1   TR 11   CH 15   NT  B---        47/96   voff=0
BA   11   CR    1+1/96   TR  4   CH  4   Channel volume 65
BA   11   CR    1+1/48   TR  4   CH  4   Channel volume 65
BA   11   CR    1+1/48   TR 12   CH 14   Channel volume 67
BA   11   CR    1+1/32   TR  4   CH  4   Channel volume 65
BA   11   CR    1+1/24   TR  4   CH  4   Channel volume 66
BA   11   CR    1+5/96   TR  4   CH  4   Channel volume 66
BA   11   CR    1+1/16   TR  4   CH  4   Channel volume 66
BA   11   CR    1+7/96   TR  4   CH  4   Channel volume 66
BA   11   CR    1+1/12   TR  4   CH  4   Channel volume 66
BA   11   CR    1+3/32   TR  4   CH  4   Channel volume 66
BA   11   CR    1+5/48   TR  4   CH  4   Channel volume 66
BA   11   CR   1+11/96   TR  4   CH  4   Channel volume 66
BA   11   CR     1+1/8   TR  4   CH  4   Channel volume 67
BA   11   CR     1+1/8   TR 12   CH 14   Channel volume 68
BA   11   CR   1+13/96   TR  4   CH  4   Channel volume 67
BA   11   CR    1+7/48   TR  4   CH  4   Channel volume 67
BA   11   CR    1+5/32   TR  4   CH  4   Channel volume 67
BA   11   CR     1+1/6   TR  4   CH  4   Channel volume 67
BA   11   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=69   voff=0
BA   11   CR   1+17/96   TR  4   CH  4   Channel volume 67
BA   11   CR    1+3/16   TR  4   CH  4   Channel volume 67
BA   11   CR   1+19/96   TR  4   CH  4   Channel volume 68
BA   11   CR    1+5/24   TR  4   CH  4   Channel volume 68
BA   11   CR    1+7/32   TR  4   CH  4   Channel volume 68
BA   11   CR   1+11/48   TR  4   CH  4   Channel volume 68
BA   11   CR   1+11/48   TR 12   CH 14   Channel volume 69
BA   11   CR   1+23/96   TR  4   CH  4   Channel volume 68
BA   11   CR     1+1/4   TR  4   CH  4   Channel volume 68
BA   11   CR   1+25/96   TR  4   CH  4   Channel volume 68
BA   11   CR   1+13/48   TR  4   CH  4   Channel volume 68
BA   11   CR    1+9/32   TR  4   CH  4   Channel volume 69
BA   11   CR    1+7/24   TR  4   CH  4   Channel volume 69
BA   11   CR   1+29/96   TR  4   CH  4   Channel volume 69
BA   11   CR    1+5/16   TR  1   CH  1   Channel volume 116
BA   11   CR    1+5/16   TR  4   CH  4   Channel volume 69
BA   11   CR   1+31/96   TR  4   CH  4   Channel volume 69
BA   11   CR     1+1/3   TR  4   CH  4   Channel volume 69
BA   11   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA   11   CR   1+11/32   TR  4   CH  4   Channel volume 69
BA   11   CR   1+11/32   TR 12   CH 14   Channel volume 70
BA   11   CR   1+17/48   TR  4   CH  4   Channel volume 70
BA   11   CR   1+35/96   TR  4   CH  4   Channel volume 70
BA   11   CR     1+3/8   TR  4   CH  4   Channel volume 70
BA   11   CR   1+37/96   TR  4   CH  4   Channel volume 70
BA   11   CR   1+19/48   TR  4   CH  4   Channel volume 70
BA   11   CR   1+13/32   TR  4   CH  4   Channel volume 70
BA   11   CR    1+5/12   TR  4   CH  4   Channel volume 70
BA   11   CR   1+41/96   TR  4   CH  4   Channel volume 70
BA   11   CR    1+7/16   TR  4   CH  4   Channel volume 71
BA   11   CR   1+43/96   TR  4   CH  4   Channel volume 71
BA   11   CR   1+43/96   TR 12   CH 14   Channel volume 71
BA   11   CR   1+11/24   TR  4   CH  4   Channel volume 71
BA   11   CR   1+15/32   TR  4   CH  4   Channel volume 71
BA   11   CR   1+23/48   TR  4   CH  4   Channel volume 71
BA   11   CR   1+47/96   TR  4   CH  4   Channel volume 71
BA   11   CR     1+1/2   TR  4   CH  4   Channel volume 71
BA   11   CR     1+1/2   TR  5   CH  6   NT  Eb'         23/48   von=100   voff=0
BA   11   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   11   CR   1+49/96   TR  4   CH  4   Channel volume 72
BA   11   CR   1+25/48   TR  4   CH  4   Channel volume 72
BA   11   CR   1+17/32   TR  4   CH  4   Channel volume 72
BA   11   CR   1+13/24   TR  4   CH  4   Channel volume 72
BA   11   CR   1+53/96   TR  4   CH  4   Channel volume 72
BA   11   CR   1+53/96   TR 12   CH 14   Channel volume 72
BA   11   CR    1+9/16   TR  4   CH  4   Channel volume 72
BA   11   CR   1+55/96   TR  4   CH  4   Channel volume 72
BA   11   CR    1+7/12   TR  4   CH  4   Channel volume 72
BA   11   CR   1+19/32   TR  4   CH  4   Channel volume 73
BA   11   CR   1+29/48   TR  4   CH  4   Channel volume 73
BA   11   CR   1+59/96   TR  4   CH  4   Channel volume 73
BA   11   CR     1+5/8   TR  4   CH  4   Channel volume 73
BA   11   CR   1+61/96   TR  4   CH  4   Channel volume 73
BA   11   CR   1+31/48   TR  4   CH  4   Channel volume 73
BA   11   CR   1+21/32   TR  4   CH  4   Channel volume 73
BA   11   CR     1+2/3   TR  4   CH  4   Channel volume 74
BA   11   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   11   CR     1+2/3   TR 12   CH 14   Channel volume 73
BA   11   CR   1+65/96   TR  4   CH  4   Channel volume 74
BA   11   CR   1+11/16   TR  4   CH  4   Channel volume 74
BA   11   CR   1+67/96   TR  4   CH  4   Channel volume 74
BA   11   CR   1+17/24   TR  4   CH  4   Channel volume 74
BA   11   CR   1+23/32   TR  4   CH  4   Channel volume 74
BA   11   CR   1+35/48   TR  4   CH  4   Channel volume 74
BA   11   CR   1+71/96   TR  4   CH  4   Channel volume 74
BA   11   CR     1+3/4   TR  4   CH  4   Channel volume 75
BA   11   CR   1+73/96   TR  4   CH  4   Channel volume 75
BA   11   CR   1+37/48   TR  4   CH  4   Channel volume 75
BA   11   CR   1+37/48   TR 12   CH 14   Channel volume 74
BA   11   CR   1+25/32   TR  4   CH  4   Channel volume 75
BA   11   CR   1+19/24   TR  4   CH  4   Channel volume 75
BA   11   CR   1+77/96   TR  4   CH  4   Channel volume 75
BA   11   CR   1+13/16   TR  4   CH  4   Channel volume 75
BA   11   CR   1+79/96   TR  4   CH  4   Channel volume 76
BA   11   CR     1+5/6   TR  4   CH  4   Channel volume 76
BA   11   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   11   CR   1+27/32   TR  4   CH  4   Channel volume 76
BA   11   CR   1+41/48   TR  4   CH  4   Channel volume 76
BA   11   CR   1+83/96   TR  4   CH  4   Channel volume 76
BA   11   CR     1+7/8   TR  4   CH  4   Channel volume 76
BA   11   CR   1+85/96   TR  4   CH  4   Channel volume 76
BA   11   CR   1+85/96   TR 12   CH 14   Channel volume 75
BA   11   CR   1+43/48   TR  4   CH  4   Channel volume 76
BA   11   CR   1+29/32   TR  4   CH  4   Channel volume 77
BA   11   CR   1+11/12   TR  4   CH  4   Channel volume 77
BA   11   CR   1+89/96   TR  4   CH  4   Channel volume 77
BA   11   CR   1+15/16   TR  4   CH  4   Channel volume 77
BA   11   CR   1+91/96   TR  4   CH  4   Channel volume 77
BA   11   CR   1+23/24   TR  4   CH  4   Channel volume 77
BA   11   CR   1+31/32   TR  1   CH  1   Channel volume 115
BA   11   CR   1+31/32   TR  4   CH  4   Channel volume 77
BA   11   CR   1+47/48   TR  4   CH  4   Channel volume 78
BA   11   CR   1+95/96   TR  4   CH  4   Channel volume 78
BA   11   CR   1+95/96   TR 12   CH 14   Channel volume 76
BA   11   CR         2   TR  4   CH  4   Channel volume 78
BA   11   CR         2   TR  5   CH  6   NT  F#'         23/48   von=103   voff=0
BA   11   CR         2   TR  6   CH  9   NT  F#        2+47/48   von=109   voff=0
BA   11   CR         2   TR  9   CH 10   NT  A-           1/24   von=88   voff=0
BA   11   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   11   CR         2   TR  9   CH 10   NT  D--          1/16   von=90   voff=0
BA   11   CR         2   TR  9   CH 10   NT  C--          1/24   von=56   voff=0
BA   11   CR         2   TR 11   CH 15   NT  B---        47/96   voff=0
BA   11   CR    2+1/96   TR  4   CH  4   Channel volume 78
BA   11   CR    2+1/48   TR  4   CH  4   Channel volume 78
BA   11   CR    2+1/32   TR  4   CH  4   Channel volume 78
BA   11   CR    2+1/24   TR  4   CH  4   Channel volume 78
BA   11   CR    2+5/96   TR  4   CH  4   Channel volume 78
BA   11   CR    2+1/16   TR  4   CH  4   Channel volume 79
BA   11   CR    2+7/96   TR  4   CH  4   Channel volume 79
BA   11   CR    2+1/12   TR  4   CH  4   Channel volume 79
BA   11   CR    2+3/32   TR  4   CH  4   Channel volume 79
BA   11   CR    2+3/32   TR 12   CH 14   Channel volume 77
BA   11   CR    2+5/48   TR  4   CH  4   Channel volume 79
BA   11   CR   2+11/96   TR  4   CH  4   Channel volume 79
BA   11   CR     2+1/8   TR  4   CH  4   Channel volume 79
BA   11   CR   2+13/96   TR  4   CH  4   Channel volume 80
BA   11   CR    2+7/48   TR  4   CH  4   Channel volume 80
BA   11   CR    2+5/32   TR  4   CH  4   Channel volume 80
BA   11   CR     2+1/6   TR  4   CH  4   Channel volume 80
BA   11   CR   2+17/96   TR  4   CH  4   Channel volume 80
BA   11   CR    2+3/16   TR  4   CH  4   Channel volume 80
BA   11   CR   2+19/96   TR  4   CH  4   Channel volume 80
BA   11   CR    2+5/24   TR  4   CH  4   Channel volume 80
BA   11   CR    2+5/24   TR 12   CH 14   Channel volume 78
BA   11   CR    2+7/32   TR  4   CH  4   Channel volume 81
BA   11   CR   2+11/48   TR  4   CH  4   Channel volume 81
BA   11   CR   2+23/96   TR  4   CH  4   Channel volume 81
BA   11   CR     2+1/4   TR  4   CH  4   Channel volume 81
BA   11   CR   2+25/96   TR  4   CH  4   Channel volume 81
BA   11   CR   2+13/48   TR  4   CH  4   Channel volume 81
BA   11   CR    2+9/32   TR  4   CH  4   Channel volume 81
BA   11   CR    2+7/24   TR  4   CH  4   Channel volume 82
BA   11   CR   2+29/96   TR  4   CH  4   Channel volume 82
BA   11   CR    2+5/16   TR  4   CH  4   Channel volume 82
BA   11   CR    2+5/16   TR 12   CH 14   Channel volume 79
BA   11   CR   2+31/96   TR  4   CH  4   Channel volume 82
BA   11   CR     2+1/3   TR  4   CH  4   Channel volume 82
BA   11   CR   2+11/32   TR  4   CH  4   Channel volume 82
BA   11   CR   2+17/48   TR  4   CH  4   Channel volume 82
BA   11   CR   2+35/96   TR  4   CH  4   Channel volume 82
BA   11   CR     2+3/8   TR  4   CH  4   Channel volume 83
BA   11   CR   2+37/96   TR  4   CH  4   Channel volume 83
BA   11   CR   2+19/48   TR  4   CH  4   Channel volume 83
BA   11   CR   2+13/32   TR  4   CH  4   Channel volume 83
BA   11   CR    2+5/12   TR  4   CH  4   Channel volume 83
BA   11   CR   2+41/96   TR  4   CH  4   Channel volume 83
BA   11   CR   2+41/96   TR 12   CH 14   Channel volume 80
BA   11   CR    2+7/16   TR  4   CH  4   Channel volume 83
BA   11   CR   2+43/96   TR  4   CH  4   Channel volume 84
BA   11   CR   2+11/24   TR  4   CH  4   Channel volume 84
BA   11   CR   2+15/32   TR  4   CH  4   Channel volume 84
BA   11   CR   2+23/48   TR  4   CH  4   Channel volume 84
BA   11   CR   2+47/96   TR  4   CH  4   Channel volume 84
BA   11   CR     2+1/2   TR  4   CH  4   Channel volume 84
BA   11   CR     2+1/2   TR  5   CH  6   NT  Eb'         23/48   von=106   voff=0
BA   11   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA   11   CR     2+1/2   TR  9   CH 10   NT  C--          1/24   von=70   voff=0
BA   11   CR   2+49/96   TR  4   CH  4   Channel volume 84
