format=1 tracks=15 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 108
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman 10 - "Under Normal Circumstance" v1.3"
BA    3   CR   3+43/96   TR  2   CH  2   Channel volume 90
BA    3   CR   3+11/24   TR  2   CH  2   Channel volume 90
BA    3   CR   3+15/32   TR  2   CH  2   Channel volume 90
BA    3   CR   3+23/48   TR  2   CH  2   Channel volume 90
BA    3   CR   3+47/96   TR  2   CH  2   Channel volume 89
BA    3   CR     3+1/2   TR  2   CH  2   Channel volume 89
BA    3   CR     3+1/2   TR  7   CH  7   NT  A-          23/96
BA    3   CR     3+1/2   TR  9   CH  9   NT  A-          11/96
BA    3   CR   3+49/96   TR  2   CH  2   Channel volume 89
BA    3   CR   3+25/48   TR  2   CH  2   Channel volume 89
BA    3   CR   3+17/32   TR  2   CH  2   Channel volume 89
BA    3   CR   3+13/24   TR  2   CH  2   Channel volume 88
BA    3   CR   3+53/96   TR  2   CH  2   Channel volume 88
BA    3   CR    3+9/16   TR  2   CH  2   Channel volume 88
BA    3   CR   3+55/96   TR  2   CH  2   Channel volume 88
BA    3   CR    3+7/12   TR  2   CH  2   Channel volume 88
BA    3   CR   3+19/32   TR  2   CH  2   Channel volume 87
BA    3   CR   3+29/48   TR  2   CH  2   Channel volume 87
BA    3   CR   3+59/96   TR  2   CH  2   Channel volume 87
BA    3   CR     3+5/8   TR  2   CH  2   Channel volume 87
BA    3   CR   3+61/96   TR  2   CH  2   Channel volume 86
BA    3   CR   3+31/48   TR  2   CH  2   Channel volume 86
BA    3   CR   3+21/32   TR  2   CH  2   Channel volume 86
BA    3   CR     3+2/3   TR  2   CH  2   Channel volume 86
BA    3   CR   3+65/96   TR  2   CH  2   Channel volume 86
BA    3   CR   3+11/16   TR  2   CH  2   Channel volume 85
BA    3   CR   3+67/96   TR  2   CH  2   Channel volume 85
BA    3   CR   3+17/24   TR  2   CH  2   Channel volume 85
BA    3   CR   3+23/32   TR  2   CH  2   Channel volume 85
BA    3   CR   3+35/48   TR  2   CH  2   Channel volume 85
BA    3   CR   3+71/96   TR  2   CH  2   Channel volume 84
BA    3   CR     3+3/4   TR  2   CH  2   Channel volume 84
BA    3   CR     3+3/4   TR  8   CH  8   NT  D           23/96
BA    3   CR     3+3/4   TR  9   CH  9   NT  A-          11/96
BA    3   CR   3+73/96   TR  2   CH  2   Channel volume 84
BA    3   CR   3+37/48   TR  2   CH  2   Channel volume 84
BA    3   CR   3+25/32   TR  2   CH  2   Channel volume 83
BA    3   CR   3+19/24   TR  2   CH  2   Channel volume 83
BA    3   CR   3+77/96   TR  2   CH  2   Channel volume 83
BA    3   CR   3+13/16   TR  2   CH  2   Channel volume 83
BA    3   CR   3+79/96   TR  2   CH  2   Channel volume 83
BA    3   CR     3+5/6   TR  2   CH  2   Channel volume 82
BA    3   CR   3+27/32   TR  2   CH  2   Channel volume 82
BA    3   CR   3+41/48   TR  2   CH  2   Channel volume 82
BA    3   CR   3+83/96   TR  2   CH  2   Channel volume 82
BA    3   CR     3+7/8   TR  2   CH  2   Channel volume 81
BA    3   CR   3+85/96   TR  2   CH  2   Channel volume 81
BA    3   CR   3+43/48   TR  2   CH  2   Channel volume 81
BA    3   CR   3+29/32   TR  2   CH  2   Channel volume 81
BA    3   CR   3+11/12   TR  2   CH  2   Channel volume 81
BA    3   CR   3+89/96   TR  2   CH  2   Channel volume 80
BA    3   CR   3+15/16   TR  2   CH  2   Channel volume 80
BA    3   CR   3+91/96   TR  2   CH  2   Channel volume 80
BA    3   CR   3+23/24   TR  2   CH  2   Channel volume 80
BA    3   CR   3+31/32   TR  2   CH  2   Channel volume 80
BA    3   CR   3+47/48   TR  2   CH  2   Channel volume 79
BA    3   CR   3+95/96   TR  2   CH  2   Channel volume 79

BA    4   CR         0   TR  2   CH  2   Channel volume 79
BA    4   CR         0   TR  5   CH  5   NT  B           23/96
BA    4   CR         0   TR  7   CH  7   NT  B-          47/96
BA    4   CR         0   TR  9   CH  9   NT  B-          11/96
BA    4   CR         0   TR 11   CH 11   NT  G--         23/96
BA    4   CR         0   TR 11   CH 11   NT  C-          23/96
BA    4   CR      1/96   TR  1   CH  1   Channel volume 100
BA    4   CR      1/96   TR  2   CH  2   Channel volume 79
BA    4   CR      1/48   TR  1   CH  1   Channel volume 99
BA    4   CR      1/48   TR  2   CH  2   Channel volume 78
BA    4   CR      1/32   TR  1   CH  1   Channel volume 99
BA    4   CR      1/32   TR  2   CH  2   Channel volume 78
BA    4   CR      1/24   TR  1   CH  1   Channel volume 99
BA    4   CR      1/24   TR  2   CH  2   Channel volume 78
BA    4   CR      5/96   TR  1   CH  1   Channel volume 99
BA    4   CR      5/96   TR  2   CH  2   Channel volume 78
BA    4   CR      1/16   TR  1   CH  1   Channel volume 98
BA    4   CR      1/16   TR  2   CH  2   Channel volume 78
BA    4   CR      7/96   TR  1   CH  1   Channel volume 98
BA    4   CR      7/96   TR  2   CH  2   Channel volume 77
BA    4   CR      1/12   TR  1   CH  1   Channel volume 98
BA    4   CR      1/12   TR  2   CH  2   Channel volume 77
BA    4   CR      3/32   TR  1   CH  1   Channel volume 97
BA    4   CR      3/32   TR  2   CH  2   Channel volume 77
BA    4   CR      5/48   TR  1   CH  1   Channel volume 97
BA    4   CR      5/48   TR  2   CH  2   Channel volume 77
BA    4   CR     11/96   TR  1   CH  1   Channel volume 97
BA    4   CR     11/96   TR  2   CH  2   Channel volume 77
BA    4   CR       1/8   TR  1   CH  1   Channel volume 97
BA    4   CR       1/8   TR  2   CH  2   Channel volume 76
BA    4   CR     13/96   TR  1   CH  1   Channel volume 96
BA    4   CR     13/96   TR  2   CH  2   Channel volume 76
BA    4   CR      7/48   TR  1   CH  1   Channel volume 96
BA    4   CR      7/48   TR  2   CH  2   Channel volume 76
BA    4   CR      5/32   TR  1   CH  1   Channel volume 96
BA    4   CR      5/32   TR  2   CH  2   Channel volume 76
BA    4   CR       1/6   TR  1   CH  1   Channel volume 96
BA    4   CR       1/6   TR  2   CH  2   Channel volume 75
BA    4   CR     17/96   TR  1   CH  1   Channel volume 95
BA    4   CR     17/96   TR  2   CH  2   Channel volume 75
BA    4   CR      3/16   TR  1   CH  1   Channel volume 95
BA    4   CR      3/16   TR  2   CH  2   Channel volume 75
BA    4   CR     19/96   TR  1   CH  1   Channel volume 95
BA    4   CR     19/96   TR  2   CH  2   Channel volume 75
BA    4   CR      5/24   TR  1   CH  1   Channel volume 95
BA    4   CR      5/24   TR  2   CH  2   Channel volume 75
BA    4   CR      7/32   TR  1   CH  1   Channel volume 94
BA    4   CR      7/32   TR  2   CH  2   Channel volume 74
BA    4   CR     11/48   TR  1   CH  1   Channel volume 94
BA    4   CR     11/48   TR  2   CH  2   Channel volume 74
BA    4   CR     23/96   TR  1   CH  1   Channel volume 94
BA    4   CR     23/96   TR  2   CH  2   Channel volume 74
BA    4   CR       1/4   TR  1   CH  1   Channel volume 93
BA    4   CR       1/4   TR  2   CH  2   Channel volume 74
BA    4   CR       1/4   TR  5   CH  5   NT  B'          23/96
BA    4   CR       1/4   TR  8   CH  8   NT  A-          23/96
BA    4   CR       1/4   TR  9   CH  9   NT  B-          11/96
BA    4   CR     25/96   TR  1   CH  1   Channel volume 93
BA    4   CR     25/96   TR  2   CH  2   Channel volume 73
BA    4   CR     13/48   TR  1   CH  1   Channel volume 93
BA    4   CR     13/48   TR  2   CH  2   Channel volume 73
BA    4   CR      9/32   TR  1   CH  1   Channel volume 93
BA    4   CR      9/32   TR  2   CH  2   Channel volume 73
BA    4   CR      7/24   TR  1   CH  1   Channel volume 92
BA    4   CR      7/24   TR  2   CH  2   Channel volume 73
BA    4   CR     29/96   TR  1   CH  1   Channel volume 92
BA    4   CR     29/96   TR  2   CH  2   Channel volume 73
BA    4   CR      5/16   TR  1   CH  1   Channel volume 92
BA    4   CR      5/16   TR  2   CH  2   Channel volume 72
BA    4   CR     31/96   TR  1   CH  1   Channel volume 92
BA    4   CR     31/96   TR  2   CH  2   Channel volume 72
BA    4   CR       1/3   TR  1   CH  1   Channel volume 91
BA    4   CR       1/3   TR  2   CH  2   Channel volume 72
BA    4   CR     11/32   TR  1   CH  1   Channel volume 91
BA    4   CR     11/32   TR  2   CH  2   Channel volume 72
BA    4   CR     17/48   TR  1   CH  1   Channel volume 91
BA    4   CR     17/48   TR  2   CH  2   Channel volume 72
BA    4   CR     35/96   TR  1   CH  1   Channel volume 91
BA    4   CR     35/96   TR  2   CH  2   Channel volume 71
BA    4   CR       3/8   TR  1   CH  1   Channel volume 90
BA    4   CR       3/8   TR  2   CH  2   Channel volume 71
BA    4   CR     37/96   TR  1   CH  1   Channel volume 90
BA    4   CR     37/96   TR  2   CH  2   Channel volume 71
BA    4   CR     19/48   TR  1   CH  1   Channel volume 90
BA    4   CR     19/48   TR  2   CH  2   Channel volume 71
BA    4   CR     13/32   TR  1   CH  1   Channel volume 89
BA    4   CR     13/32   TR  2   CH  2   Channel volume 70
BA    4   CR      5/12   TR  1   CH  1   Channel volume 89
BA    4   CR      5/12   TR  2   CH  2   Channel volume 70
BA    4   CR     41/96   TR  1   CH  1   Channel volume 89
BA    4   CR     41/96   TR  2   CH  2   Channel volume 70
BA    4   CR      7/16   TR  1   CH  1   Channel volume 89
BA    4   CR      7/16   TR  2   CH  2   Channel volume 70
BA    4   CR     43/96   TR  1   CH  1   Channel volume 88
BA    4   CR     43/96   TR  2   CH  2   Channel volume 70
BA    4   CR     11/24   TR  1   CH  1   Channel volume 88
BA    4   CR     11/24   TR  2   CH  2   Channel volume 69
BA    4   CR     15/32   TR  1   CH  1   Channel volume 88
BA    4   CR     15/32   TR  2   CH  2   Channel volume 69
BA    4   CR     23/48   TR  1   CH  1   Channel volume 88
BA    4   CR     23/48   TR  2   CH  2   Channel volume 69
BA    4   CR     47/96   TR  1   CH  1   Channel volume 87
BA    4   CR     47/96   TR  2   CH  2   Channel volume 69
BA    4   CR       1/2   TR  1   CH  1   Channel volume 87
BA    4   CR       1/2   TR  2   CH  2   Channel volume 69
BA    4   CR       1/2   TR  5   CH  5   NT  B           23/96
BA    4   CR       1/2   TR  6   CH  6   NT  B           23/96
BA    4   CR       1/2   TR 11   CH 11   NT  G--         23/96
BA    4   CR       1/2   TR 11   CH 11   NT  C-          23/96
BA    4   CR     49/96   TR  1   CH  1   Channel volume 87
BA    4   CR     49/96   TR  2   CH  2   Channel volume 68
BA    4   CR     25/48   TR  1   CH  1   Channel volume 86
BA    4   CR     25/48   TR  2   CH  2   Channel volume 68
BA    4   CR     17/32   TR  1   CH  1   Channel volume 86
BA    4   CR     17/32   TR  2   CH  2   Channel volume 68
BA    4   CR     13/24   TR  1   CH  1   Channel volume 86
BA    4   CR     13/24   TR  2   CH  2   Channel volume 68
BA    4   CR     53/96   TR  1   CH  1   Channel volume 86
BA    4   CR     53/96   TR  2   CH  2   Channel volume 67
BA    4   CR      9/16   TR  1   CH  1   Channel volume 85
BA    4   CR      9/16   TR  2   CH  2   Channel volume 67
BA    4   CR     55/96   TR  1   CH  1   Channel volume 85
BA    4   CR     55/96   TR  2   CH  2   Channel volume 67
BA    4   CR      7/12   TR  1   CH  1   Channel volume 85
BA    4   CR      7/12   TR  2   CH  2   Channel volume 67
BA    4   CR     19/32   TR  1   CH  1   Channel volume 85
BA    4   CR     19/32   TR  2   CH  2   Channel volume 67
BA    4   CR     29/48   TR  1   CH  1   Channel volume 84
BA    4   CR     29/48   TR  2   CH  2   Channel volume 66
BA    4   CR     59/96   TR  1   CH  1   Channel volume 84
BA    4   CR     59/96   TR  2   CH  2   Channel volume 66
BA    4   CR       5/8   TR  1   CH  1   Channel volume 84
BA    4   CR       5/8   TR  2   CH  2   Channel volume 66
BA    4   CR     61/96   TR  1   CH  1   Channel volume 84
BA    4   CR     61/96   TR  2   CH  2   Channel volume 66
BA    4   CR     31/48   TR  1   CH  1   Channel volume 83
BA    4   CR     31/48   TR  2   CH  2   Channel volume 66
BA    4   CR     21/32   TR  1   CH  1   Channel volume 83
BA    4   CR     21/32   TR  2   CH  2   Channel volume 65
BA    4   CR       2/3   TR  1   CH  1   Channel volume 83
BA    4   CR       2/3   TR  2   CH  2   Channel volume 65
BA    4   CR     65/96   TR  1   CH  1   Channel volume 82
BA    4   CR     65/96   TR  2   CH  2   Channel volume 65
BA    4   CR     11/16   TR  1   CH  1   Channel volume 82
BA    4   CR     11/16   TR  2   CH  2   Channel volume 65
BA    4   CR     67/96   TR  1   CH  1   Channel volume 82
BA    4   CR     67/96   TR  2   CH  2   Channel volume 64
BA    4   CR     17/24   TR  1   CH  1   Channel volume 82
BA    4   CR     17/24   TR  2   CH  2   Channel volume 64
BA    4   CR     23/32   TR  1   CH  1   Channel volume 81
BA    4   CR     23/32   TR  2   CH  2   Channel volume 64
BA    4   CR     35/48   TR  1   CH  1   Channel volume 81
BA    4   CR     35/48   TR  2   CH  2   Channel volume 64
BA    4   CR     71/96   TR  1   CH  1   Channel volume 81
BA    4   CR     71/96   TR  2   CH  2   Channel volume 64
BA    4   CR       3/4   TR  1   CH  1   Channel volume 81
BA    4   CR       3/4   TR  2   CH  2   Channel volume 63
BA    4   CR       3/4   TR  5   CH  5   NT  B'          23/96
BA    4   CR       3/4   TR  6   CH  6   NT  B'          23/96
BA    4   CR       3/4   TR  7   CH  7   NT  E           47/96
BA    4   CR       3/4   TR  8   CH  8   NT  B-          47/96
BA    4   CR       3/4   TR  9   CH  9   NT  E           11/96
BA    4   CR     73/96   TR  1   CH  1   Channel volume 80
BA    4   CR     73/96   TR  2   CH  2   Channel volume 63
BA    4   CR     37/48   TR  1   CH  1   Channel volume 80
BA    4   CR     37/48   TR  2   CH  2   Channel volume 63
BA    4   CR     25/32   TR  1   CH  1   Channel volume 80
BA    4   CR     25/32   TR  2   CH  2   Channel volume 63
BA    4   CR     19/24   TR  1   CH  1   Channel volume 79
BA    4   CR     19/24   TR  2   CH  2   Channel volume 62
BA    4   CR     77/96   TR  1   CH  1   Channel volume 79
BA    4   CR     77/96   TR  2   CH  2   Channel volume 62
BA    4   CR     13/16   TR  1   CH  1   Channel volume 79
BA    4   CR     13/16   TR  2   CH  2   Channel volume 62
BA    4   CR     79/96   TR  1   CH  1   Channel volume 79
BA    4   CR     79/96   TR  2   CH  2   Channel volume 62
BA    4   CR       5/6   TR  1   CH  1   Channel volume 78
BA    4   CR       5/6   TR  2   CH  2   Channel volume 62
BA    4   CR     27/32   TR  1   CH  1   Channel volume 78
BA    4   CR     27/32   TR  2   CH  2   Channel volume 61
BA    4   CR     41/48   TR  1   CH  1   Channel volume 78
BA    4   CR     41/48   TR  2   CH  2   Channel volume 61
BA    4   CR     83/96   TR  1   CH  1   Channel volume 78
BA    4   CR     83/96   TR  2   CH  2   Channel volume 61
BA    4   CR       7/8   TR  1   CH  1   Channel volume 77
BA    4   CR       7/8   TR  2   CH  2   Channel volume 61
BA    4   CR     85/96   TR  1   CH  1   Channel volume 77
BA    4   CR     85/96   TR  2   CH  2   Channel volume 61
BA    4   CR     43/48   TR  1   CH  1   Channel volume 77
BA    4   CR     43/48   TR  2   CH  2   Channel volume 60
BA    4   CR     29/32   TR  1   CH  1   Channel volume 77
BA    4   CR     29/32   TR  2   CH  2   Channel volume 60
BA    4   CR     11/12   TR  1   CH  1   Channel volume 76
BA    4   CR     11/12   TR  2   CH  2   Channel volume 60
BA    4   CR     89/96   TR  1   CH  1   Channel volume 76
BA    4   CR     89/96   TR  2   CH  2   Channel volume 60
BA    4   CR     15/16   TR  1   CH  1   Channel volume 76
BA    4   CR     15/16   TR  2   CH  2   Channel volume 59
BA    4   CR     91/96   TR  1   CH  1   Channel volume 75
BA    4   CR     91/96   TR  2   CH  2   Channel volume 59
BA    4   CR     23/24   TR  1   CH  1   Channel volume 75
BA    4   CR     23/24   TR  2   CH  2   Channel volume 59
BA    4   CR     31/32   TR  1   CH  1   Channel volume 75
BA    4   CR     31/32   TR  2   CH  2   Channel volume 59
BA    4   CR     47/48   TR  1   CH  1   Channel volume 75
BA    4   CR     47/48   TR  2   CH  2   Channel volume 59
BA    4   CR     95/96   TR  1   CH  1   Channel volume 74
BA    4   CR     95/96   TR  2   CH  2   Channel volume 58
BA    4   CR         1   TR  1   CH  1   Channel volume 74
BA    4   CR         1   TR  2   CH  2   Channel volume 58
BA    4   CR         1   TR  6   CH  6   NT  B           23/96
BA    4   CR         1   TR  9   CH  9   NT  E           11/96
BA    4   CR         1   TR 10   CH 10   NT  D-          23/96
BA    4   CR    1+1/96   TR  1   CH  1   Channel volume 74
BA    4   CR    1+1/96   TR  2   CH  2   Channel volume 58
BA    4   CR    1+1/48   TR  1   CH  1   Channel volume 74
BA    4   CR    1+1/48   TR  2   CH  2   Channel volume 58
BA    4   CR    1+1/32   TR  1   CH  1   Channel volume 73
BA    4   CR    1+1/32   TR  2   CH  2   Channel volume 58
BA    4   CR    1+1/24   TR  1   CH  1   Channel volume 73
BA    4   CR    1+1/24   TR  2   CH  2   Channel volume 57
BA    4   CR    1+5/96   TR  1   CH  1   Channel volume 73
BA    4   CR    1+5/96   TR  2   CH  2   Channel volume 57
BA    4   CR    1+1/16   TR  1   CH  1   Channel volume 73
BA    4   CR    1+1/16   TR  2   CH  2   Channel volume 57
BA    4   CR    1+7/96   TR  1   CH  1   Channel volume 72
BA    4   CR    1+7/96   TR  2   CH  2   Channel volume 57
BA    4   CR    1+1/12   TR  1   CH  1   Channel volume 72
BA    4   CR    1+1/12   TR  2   CH  2   Channel volume 56
BA    4   CR    1+3/32   TR  1   CH  1   Channel volume 72
BA    4   CR    1+3/32   TR  2   CH  2   Channel volume 56
BA    4   CR    1+5/48   TR  1   CH  1   Channel volume 71
BA    4   CR    1+5/48   TR  2   CH  2   Channel volume 56
BA    4   CR   1+11/96   TR  1   CH  1   Channel volume 71
BA    4   CR   1+11/96   TR  2   CH  2   Channel volume 56
BA    4   CR     1+1/8   TR  1   CH  1   Channel volume 71
BA    4   CR     1+1/8   TR  2   CH  2   Channel volume 56
BA    4   CR   1+13/96   TR  1   CH  1   Channel volume 71
BA    4   CR   1+13/96   TR  2   CH  2   Channel volume 55
BA    4   CR    1+7/48   TR  1   CH  1   Channel volume 70
BA    4   CR    1+7/48   TR  2   CH  2   Channel volume 55
BA    4   CR    1+5/32   TR  1   CH  1   Channel volume 70
BA    4   CR    1+5/32   TR  2   CH  2   Channel volume 55
BA    4   CR     1+1/6   TR  1   CH  1   Channel volume 70
BA    4   CR     1+1/6   TR  2   CH  2   Channel volume 55
BA    4   CR   1+17/96   TR  1   CH  1   Channel volume 70
BA    4   CR   1+17/96   TR  2   CH  2   Channel volume 55
BA    4   CR    1+3/16   TR  1   CH  1   Channel volume 69
BA    4   CR    1+3/16   TR  2   CH  2   Channel volume 54
BA    4   CR   1+19/96   TR  1   CH  1   Channel volume 69
BA    4   CR   1+19/96   TR  2   CH  2   Channel volume 54
BA    4   CR    1+5/24   TR  1   CH  1   Channel volume 69
BA    4   CR    1+5/24   TR  2   CH  2   Channel volume 54
BA    4   CR    1+7/32   TR  1   CH  1   Channel volume 68
BA    4   CR    1+7/32   TR  2   CH  2   Channel volume 54
BA    4   CR   1+11/48   TR  1   CH  1   Channel volume 68
BA    4   CR   1+11/48   TR  2   CH  2   Channel volume 53
BA    4   CR   1+23/96   TR  1   CH  1   Channel volume 68
BA    4   CR   1+23/96   TR  2   CH  2   Channel volume 53
BA    4   CR     1+1/4   TR  1   CH  1   Channel volume 68
BA    4   CR     1+1/4   TR  2   CH  2   Channel volume 53
